NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
11;1;1;1:55.395;0;;50.394;0;28.242;0;36.759;0;89.3;1:55.395;10:38:55.395;0:50.394;0:28.242;0:36.759;;Lucas DI GRASSI;0:00:24.474;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;2;1:15.060;0;;25.595;0;24.028;0;25.437;2;146.3;3:10.455;10:40:10.455;0:25.595;0:24.028;0:25.437;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;3;1:35.135;0;;27.915;0;33.599;0;33.621;0;115.5;4:45.590;10:41:45.590;0:27.915;0:33.599;0:33.621;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;4;1:15.052;0;;25.445;0;24.003;0;25.604;0;146.3;6:00.642;10:43:00.642;0:25.445;0:24.003;0:25.604;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;5;1:16.985;0;B;25.424;2;23.939;2;27.622;0;142.7;7:17.627;10:44:17.627;0:25.424;0:23.939;0:27.622;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;6;3:02.030;0;;2:08.394;0;26.488;0;27.148;0;60.3;10:19.657;10:47:19.657;2:08.394;0:26.488;0:27.148;;Lucas DI GRASSI;0:01:46.715;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;7;1:23.874;0;;25.737;0;25.423;0;32.714;0;131.0;11:43.531;10:48:43.531;0:25.737;0:25.423;0:32.714;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;8;1:14.865;2;;25.469;0;23.939;0;25.457;0;146.7;12:58.396;10:49:58.396;0:25.469;0:23.939;0:25.457;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
13;1;1;1:32.854;0;;35.710;0;26.801;0;30.343;0;110.9;1:32.854;10:38:32.854;0:35.710;0:26.801;0:30.343;;António Félix DA COSTA;0:00:11.640;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;2;1:16.269;0;;25.432;0;23.984;0;26.853;0;144.0;2:49.123;10:39:49.123;0:25.432;0:23.984;0:26.853;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;3;1:14.629;0;;25.162;2;23.939;0;25.528;0;147.2;4:03.752;10:41:03.752;0:25.162;0:23.939;0:25.528;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;4;1:18.327;0;B;25.704;0;24.736;0;27.887;0;140.2;5:22.079;10:42:22.079;0:25.704;0:24.736;0:27.887;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;5;3:06.566;0;;2:10.076;0;26.430;0;30.060;0;58.9;8:28.645;10:45:28.645;2:10.076;0:26.430;0:30.060;;António Félix DA COSTA;0:01:48.164;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;6;1:14.536;2;;25.203;0;23.933;0;25.400;2;147.4;9:43.181;10:46:43.181;0:25.203;0:23.933;0:25.400;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;7;1:27.096;0;;28.167;0;29.907;0;29.022;0;126.1;11:10.277;10:48:10.277;0:28.167;0:29.907;0:29.022;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;8;1:14.689;0;;25.211;0;23.929;2;25.549;0;147.1;12:24.966;10:49:24.966;0:25.211;0:23.929;0:25.549;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
17;1;1;1:37.097;0;;35.163;0;28.585;0;33.349;0;106.1;1:37.097;10:38:37.097;0:35.163;0:28.585;0:33.349;;Norman NATO;0:00:09.852;;B;Andretti Formula E;Porsche;;false;
17;1;2;1:25.843;0;;27.801;0;28.706;0;29.336;0;127.9;3:02.940;10:40:02.940;0:27.801;0:28.706;0:29.336;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
17;1;3;1:14.860;0;;25.405;0;23.890;0;25.565;0;146.7;4:17.800;10:41:17.800;0:25.405;0:23.890;0:25.565;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
17;1;4;1:14.822;0;;25.264;0;23.930;0;25.628;0;146.8;5:32.622;10:42:32.622;0:25.264;0:23.930;0:25.628;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
17;1;5;1:18.021;0;B;25.808;0;24.390;0;27.823;0;140.8;6:50.643;10:43:50.643;0:25.808;0:24.390;0:27.823;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
17;1;6;3:09.267;0;;2:14.972;0;26.935;0;27.360;0;58.0;9:59.910;10:46:59.910;2:14.972;0:26.935;0:27.360;;Norman NATO;0:01:52.358;;B;Andretti Formula E;Porsche;;false;
17;1;7;1:22.876;0;;26.799;0;25.446;0;30.631;0;132.5;11:22.786;10:48:22.786;0:26.799;0:25.446;0:30.631;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
17;1;8;1:14.618;2;;25.263;2;23.888;2;25.467;2;147.2;12:37.404;10:49:37.404;0:25.263;0:23.888;0:25.467;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
25;1;1;1:45.712;0;;45.630;0;29.755;0;30.327;0;97.4;1:45.712;10:38:45.712;0:45.630;0:29.755;0:30.327;;Jean-Éric VERGNE;0:00:17.640;;B;DS PENSKE;STELLANTIS;;false;
