NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;1;1:36.640;0;;48.344;0;18.675;0;29.621;0;120.0;1:36.640;09:58:36.640;0:48.344;0:18.675;0:29.621;;Jake DENNIS;0:00:14.903;;B;Andretti Formula E;Porsche;;false;
1;1;2;1:16.874;0;;29.193;0;19.643;0;28.038;0;149.4;2:53.514;09:59:53.514;0:29.193;0:19.643;0:28.038;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;3;1:10.001;2;;27.147;0;17.432;2;25.422;0;164.1;4:03.515;10:01:03.515;0:27.147;0:17.432;0:25.422;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;4;4:48.680;0;B;27.113;2;17.461;0;4:04.106;0;39.8;8:52.195;10:05:52.195;0:27.113;0:17.461;4:04.106;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;5;1:26.983;0;;37.458;0;18.259;0;31.266;0;132.0;10:19.178;10:07:19.178;0:37.458;0:18.259;0:31.266;;Jake DENNIS;0:03:43.635;;B;Andretti Formula E;Porsche;;false;
1;1;6;1:10.036;0;;27.131;0;17.489;0;25.416;2;164.0;11:29.214;10:08:29.214;0:27.131;0:17.489;0:25.416;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
13;1;1;1:41.637;0;;50.716;0;19.195;0;31.726;0;114.1;1:41.637;09:58:41.637;0:50.716;0:19.195;0:31.726;;António Félix DA COSTA;0:00:17.446;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;2;1:10.292;0;;27.257;0;17.491;0;25.544;0;163.4;2:51.929;09:59:51.929;0:27.257;0:17.491;0:25.544;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;3;1:09.803;0;;26.928;2;17.360;2;25.515;0;164.5;4:01.732;10:01:01.732;0:26.928;0:17.360;0:25.515;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;4;3:38.361;0;B;27.382;0;17.646;0;2:53.333;0;52.6;7:40.093;10:04:40.093;0:27.382;0:17.646;2:53.333;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
