TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1706272623;26/01/2024 12:37:03;27,6;29;23,72;933,44;0,73;262;-999;
1706272683;26/01/2024 12:38:03;27,58;29;23,79;933,44;0,14;257;-999;
1706272743;26/01/2024 12:39:03;27,6;29;24,07;933,48;0,31;168;-999;
1706272803;26/01/2024 12:40:03;27,64;29;24,19;933,49;0,93;244;-999;
1706272863;26/01/2024 12:41:03;27,58;28,9;24,39;933,49;0,77;315;-999;
1706272923;26/01/2024 12:42:03;27,58;28,9;24,64;933,43;0,86;181;-999;
1706272983;26/01/2024 12:43:03;27,6;28,9;24,51;933,44;0,93;180;-999;
1706273044;26/01/2024 12:44:04;27,58;28,8;24,36;933,44;1,14;180;-999;
1706273104;26/01/2024 12:45:04;27,51;28,8;24,68;933,42;0,21;188;-999;
1706273164;26/01/2024 12:46:04;27,47;28,8;24,77;933,43;0,65;309;-999;
1706273224;26/01/2024 12:47:04;27,47;28,7;24,1;933,38;0,84;251;-999;
1706273284;26/01/2024 12:48:04;27,44;28,7;24,25;933,38;0;0;-999;
