TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1712997467;13/04/2024 8:37:47;22,66;20,4;61,86;1024,41;1,83;18;-999;
1712997527;13/04/2024 8:38:47;22,63;20,8;61,57;1024,43;2,65;28;-999;
1712997587;13/04/2024 8:39:47;22,54;21;61,94;1024,41;2,7;21;-999;
1712997647;13/04/2024 8:40:47;22,5;21,2;61,57;1024,44;1,9;16;-999;
1712997707;13/04/2024 8:41:47;22,56;21,2;61,77;1024,41;2,2;22;-999;
1712997767;13/04/2024 8:42:47;22,48;21,2;62,09;1024,41;1,6;1;-999;
1712997827;13/04/2024 8:43:47;22,58;21,1;62,46;1024,43;1,58;353;-999;
1712997887;13/04/2024 8:44:47;22,72;21;60,97;1024,39;2,35;18;-999;
1712997947;13/04/2024 8:45:47;22,68;21;60,66;1024,38;2,58;16;-999;
1712998008;13/04/2024 8:46:48;22,68;20,9;60,8;1024,35;2,41;25;-999;
1712998068;13/04/2024 8:47:48;22,77;21;60,25;1024,35;2,48;11;-999;
1712998128;13/04/2024 8:48:48;22,88;21,1;59,44;1024,34;2,4;17;-999;
