NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;1;2:09.998;0;;1:08.845;0;26.633;0;34.520;0;95.0;2:09.998;10:39:09.998;1:08.845;0:26.633;0:34.520;;Jake DENNIS;0:00:30.978;;B;Andretti Formula E;Porsche;;false;
1;1;2;1:19.307;0;;27.936;0;22.719;0;28.652;0;153.5;3:29.305;10:40:29.305;0:27.936;0:22.719;0:28.652;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;3;1:39.873;0;;35.375;0;28.764;0;35.734;0;121.9;5:09.178;10:42:09.178;0:35.375;0:28.764;0:35.734;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;4;2:07.341;0;B;27.833;0;22.869;0;1:16.639;0;95.6;7:16.519;10:44:16.519;0:27.833;0:22.869;1:16.639;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;5;4:23.592;0;;3:21.509;0;26.452;0;35.631;0;46.2;11:40.111;10:48:40.111;3:21.509;0:26.452;0:35.631;;Jake DENNIS;0:03:27.612;;B;Andretti Formula E;Porsche;;false;
1;1;6;1:18.668;2;;27.832;2;22.456;2;28.380;2;154.8;12:58.779;10:49:58.779;0:27.832;0:22.456;0:28.380;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
16;1;1;1:58.227;0;;1:00.326;0;25.647;0;32.254;0;104.5;1:58.227;10:38:58.227;1:00.326;0:25.647;0:32.254;;Sébastien BUEMI;0:00:25.047;;B;Envision Racing;Jaguar;;false;
16;1;2;1:18.597;0;;27.804;0;22.499;0;28.294;0;154.9;3:16.824;10:40:16.824;0:27.804;0:22.499;0:28.294;;Sébastien BUEMI;;;B;Envision Racing;Jaguar;;false;
16;1;3;1:33.490;0;B;27.922;0;22.628;0;42.940;0;130.2;4:50.314;10:41:50.314;0:27.922;0:22.628;0:42.940;;Sébastien BUEMI;;;B;Envision Racing;Jaguar;;false;
16;1;4;3:17.548;0;;2:20.362;0;25.315;0;31.871;0;61.6;8:07.862;10:45:07.862;2:20.362;0:25.315;0:31.871;;Sébastien BUEMI;0:01:59.143;;B;Envision Racing;Jaguar;;false;
16;1;5;1:18.563;0;;27.735;2;22.544;0;28.284;0;155.0;9:26.425;10:46:26.425;0:27.735;0:22.544;0:28.284;;Sébastien BUEMI;;;B;Envision Racing;Jaguar;;false;
16;1;6;1:52.242;0;;41.985;0;32.765;0;37.492;0;108.5;11:18.667;10:48:18.667;0:41.985;0:32.765;0:37.492;;Sébastien BUEMI;;;B;Envision Racing;Jaguar;;false;
16;1;7;1:18.496;2;;27.878;0;22.443;2;28.175;2;155.1;12:37.163;10:49:37.163;0:27.878;0:22.443;0:28.175;;Sébastien BUEMI;;;B;Envision Racing;Jaguar;;false;
17;1;1;2:06.606;0;;1:06.897;0;25.077;0;34.632;0;97.6;2:06.606;10:39:06.606;1:06.897;0:25.077;0:34.632;;Norman NATO;0:00:29.704;;B;Andretti Formula E;Porsche;;false;
17;1;2;1:18.927;0;;27.924;0;22.520;2;28.483;0;154.3;3:25.533;10:40:25.533;0:27.924;0:22.520;0:28.483;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
