TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1739535634;14/02/2025 12:20:34;26,3;37;63,9;1010,7;9,36;48;-999;
1739535695;14/02/2025 12:21:35;26,26;37;64,09;1010,6;9;56;-999;
1739535756;14/02/2025 12:22:36;26,27;37;64,34;1010,6;12,96;35;-999;
1739535817;14/02/2025 12:23:37;26,28;37;64,55;1010,6;9;39;-999;
1739535878;14/02/2025 12:24:38;26,34;37;63,45;1010,6;8,28;28;-999;
1739535939;14/02/2025 12:25:39;26,4;37;63,98;1010,6;7,92;41;-999;
1739536000;14/02/2025 12:26:40;26,41;37;63,04;1010,5;11,16;48;-999;
1739536061;14/02/2025 12:27:41;26,41;37;62,96;1010,6;9;39;-999;
1739536122;14/02/2025 12:28:42;26,43;36,9;63,13;1010,6;11,16;28;-999;
1739536183;14/02/2025 12:29:43;26,41;36,9;62,49;1010,6;7,56;29;-999;
1739536244;14/02/2025 12:30:44;26,42;36,9;62,67;1010,5;7,56;38;-999;
1739536305;14/02/2025 12:31:45;26,36;36,9;62,29;1010,6;7,92;51;-999;
