NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;0;30.219;0;;;0;;0;;0;226.9;30.219;20:07:53.130;;;;;Jake DENNIS;;;;Andretti Formula E;;;false;
1;1;1;1:19.737;0;;26.614;0;21.970;0;31.153;0;112.6;1:49.956;20:09:12.867;0:26.614;0:21.970;0:31.153;;Jake DENNIS;;;;Andretti Formula E;;;false;
1;1;2;1:15.722;0;;24.049;0;20.821;0;30.852;0;118.6;3:05.678;20:10:28.589;0:24.049;0:20.821;0:30.852;;Jake DENNIS;;;;Andretti Formula E;;;false;
1;1;3;1:13.949;0;;23.651;0;20.385;0;29.913;0;121.5;4:19.627;20:11:42.538;0:23.651;0:20.385;0:29.913;;Jake DENNIS;;;;Andretti Formula E;;;false;
1;1;4;1:13.970;0;;23.472;0;20.646;0;29.852;0;121.4;5:33.597;20:12:56.508;0:23.472;0:20.646;0:29.852;;Jake DENNIS;;;;Andretti Formula E;;;false;
1;1;5;1:12.795;0;;23.381;0;20.053;0;29.361;0;123.4;6:46.392;20:14:09.303;0:23.381;0:20.053;0:29.361;;Jake DENNIS;;;;Andretti Formula E;;;false;
1;1;6;1:12.683;0;;23.255;0;19.901;0;29.527;0;123.6;7:59.075;20:15:21.986;0:23.255;0:19.901;0:29.527;;Jake DENNIS;;;;Andretti Formula E;;;false;
1;1;7;1:13.046;0;;23.222;0;20.084;0;29.740;0;123.0;9:12.121;20:16:35.032;0:23.222;0:20.084;0:29.740;;Jake DENNIS;;;;Andretti Formula E;;;false;
1;1;8;1:12.500;0;;23.110;0;19.876;0;29.514;0;123.9;10:24.621;20:17:47.532;0:23.110;0:19.876;0:29.514;;Jake DENNIS;;;;Andretti Formula E;;;false;
1;1;9;1:12.425;0;;23.245;0;19.650;0;29.530;0;124.0;11:37.046;20:18:59.957;0:23.245;0:19.650;0:29.530;;Jake DENNIS;;;;Andretti Formula E;;;false;
