NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;1;2:01.581;0;;1:04.716;0;22.656;0;34.209;0;56.4;2:01.581;15:39:01.581;1:04.716;0:22.656;0:34.209;;Jake DENNIS;0:00:42.532;;B;Andretti Formula E;;;false;
1;1;2;1:21.241;0;;26.144;0;22.419;0;32.678;0;110.6;3:22.822;15:40:22.822;0:26.144;0:22.419;0:32.678;;Jake DENNIS;;;B;Andretti Formula E;;;false;
1;1;3;1:11.228;2;;22.759;0;19.531;0;28.938;2;126.1;4:34.050;15:41:34.050;0:22.759;0:19.531;0:28.938;;Jake DENNIS;;;B;Andretti Formula E;;;false;
1;1;4;1:22.740;0;B;22.738;2;19.353;2;40.649;0;108.6;5:56.790;15:42:56.790;0:22.738;0:19.353;0:40.649;;Jake DENNIS;;;B;Andretti Formula E;;;false;
1;1;5;4:01.425;0;;3:05.667;0;23.555;0;32.203;0;37.2;9:58.215;15:46:58.215;3:05.667;0:23.555;0:32.203;;Jake DENNIS;0:02:53.945;;B;Andretti Formula E;;;false;
1;1;6;1:31.031;0;;25.549;0;24.245;0;41.237;0;98.7;11:29.246;15:48:29.246;0:25.549;0:24.245;0:41.237;;Jake DENNIS;;;B;Andretti Formula E;;;false;
1;1;7;1:53.432;0;B;22.786;0;19.398;0;1:11.248;0;79.2;13:22.678;15:50:22.678;0:22.786;0:19.398;1:11.248;;Jake DENNIS;;;B;Andretti Formula E;;;false;
11;1;1;1:42.431;0;;44.276;0;22.678;0;35.477;0;67.0;1:42.431;15:38:42.431;0:44.276;0:22.678;0:35.477;;Lucas DI GRASSI;0:00:21.239;;B;ABT CUPRA FORMULA E TEAM;;;false;
11;1;2;1:26.866;0;;24.578;0;22.111;0;40.177;0;103.4;3:09.297;15:40:09.297;0:24.578;0:22.111;0:40.177;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;;;false;
11;1;3;1:11.806;2;;23.292;0;19.443;2;29.071;2;125.1;4:21.103;15:41:21.103;0:23.292;0:19.443;0:29.071;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;;;false;
11;1;4;1:25.732;0;B;26.349;0;20.582;0;38.801;0;104.8;5:46.835;15:42:46.835;0:26.349;0:20.582;0:38.801;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;;;false;
11;1;5;4:24.732;0;;3:32.356;0;21.117;0;31.259;0;33.9;10:11.567;15:47:11.567;3:32.356;0:21.117;0:31.259;;Lucas DI GRASSI;0:03:18.101;;B;ABT CUPRA FORMULA E TEAM;;;false;
11;1;6;1:24.851;0;;24.355;0;21.172;0;39.324;0;105.9;11:36.418;15:48:36.418;0:24.355;0:21.172;0:39.324;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;;;false;
16;1;1;2:07.617;0;;1:11.461;0;23.479;0;32.677;0;53.7;2:07.617;15:39:07.617;1:11.461;0:23.479;0:32.677;;Sébastien BUEMI;0:00:49.724;;B;Envision Racing;;;false;
16;1;2;1:21.771;0;;26.352;0;21.898;0;33.521;0;109.8;3:29.388;15:40:29.388;0:26.352;0:21.898;0:33.521;;Sébastien BUEMI;;;B;Envision Racing;;;false;
16;1;3;1:11.152;0;;22.899;0;19.385;0;28.868;0;126.2;4:40.540;15:41:40.540;0:22.899;0:19.385;0:28.868;;Sébastien BUEMI;;;B;Envision Racing;;;false;
16;1;4;1:22.364;0;B;23.591;0;20.312;0;38.461;0;109.1;6:02.904;15:43:02.904;0:23.591;0:20.312;0:38.461;;Sébastien BUEMI;;;B;Envision Racing;;;false;
16;1;5;3:21.423;0;;2:28.545;0;22.281;0;30.597;0;44.6;9:24.327;15:46:24.327;2:28.545;0:22.281;0:30.597;;Sébastien BUEMI;0:02:17.483;;B;Envision Racing;;;false;
16;1;6;1:22.737;0;;25.049;0;21.729;0;35.959;0;108.6;10:47.064;15:47:47.064;0:25.049;0:21.729;0:35.959;;Sébastien BUEMI;;;B;Envision Racing;;;false;
16;1;7;1:10.967;2;;22.824;2;19.326;2;28.817;2;126.6;11:58.031;15:48:58.031;0:22.824;0:19.326;0:28.817;;Sébastien BUEMI;;;B;Envision Racing;;;false;
18;1;1;1:29.061;0;;35.148;0;22.598;0;31.315;0;77.0;1:29.061;15:38:29.061;0:35.148;0:22.598;0:31.315;;Jehan DARUVALA;0:00:12.593;;B;Maserati MSG Racing;;;false;
18;1;2;1:18.159;0;;24.952;0;21.559;0;31.648;0;114.9;2:47.220;15:39:47.220;0:24.952;0:21.559;0:31.648;;Jehan DARUVALA;;;B;Maserati MSG Racing;;;false;
18;1;3;1:12.035;0;;23.155;0;19.539;0;29.341;0;124.7;3:59.255;15:40:59.255;0:23.155;0:19.539;0:29.341;;Jehan DARUVALA;;;B;Maserati MSG Racing;;;false;
18;1;4;1:11.040;0;;22.835;0;19.272;2;28.933;2;126.4;5:10.295;15:42:10.295;0:22.835;0:19.272;0:28.933;;Jehan DARUVALA;;;B;Maserati MSG Racing;;;false;
18;1;5;1:25.926;0;B;24.656;0;21.284;0;39.986;0;104.5;6:36.221;15:43:36.221;0:24.656;0:21.284;0:39.986;;Jehan DARUVALA;;;B;Maserati MSG Racing;;;false;
18;1;6;2:46.723;0;;1:54.197;0;21.375;0;31.151;0;53.9;9:22.944;15:46:22.944;1:54.197;0:21.375;0:31.151;;Jehan DARUVALA;0:01:43.494;;B;Maserati MSG Racing;;;false;
18;1;7;1:17.886;0;;25.985;0;21.606;0;30.295;0;115.3;10:40.830;15:47:40.830;0:25.985;0:21.606;0:30.295;;Jehan DARUVALA;;;B;Maserati MSG Racing;;;false;
18;1;8;1:10.904;2;;22.606;3;19.281;0;29.017;0;126.7;11:51.734;15:48:51.734;0:22.606;0:19.281;0:29.017;;Jehan DARUVALA;;;B;Maserati MSG Racing;;;false;
22;1;1;1:30.275;0;;36.433;0;22.120;0;31.722;0;76.0;1:30.275;15:38:30.275;0:36.433;0:22.120;0:31.722;;Oliver ROWLAND;0:00:14.074;;B;Nissan Formula E Team;;;false;
22;1;2;1:21.015;0;;25.341;0;21.498;0;34.176;0;110.9;2:51.290;15:39:51.290;0:25.341;0:21.498;0:34.176;;Oliver ROWLAND;;;B;Nissan Formula E Team;;;false;
22;1;3;1:10.784;0;;22.670;2;19.348;0;28.766;0;126.9;4:02.074;15:41:02.074;0:22.670;0:19.348;0:28.766;;Oliver ROWLAND;;;B;Nissan Formula E Team;;;false;
22;1;4;1:25.542;0;B;25.737;0;21.268;0;38.537;0;105.0;5:27.616;15:42:27.616;0:25.737;0:21.268;0:38.537;;Oliver ROWLAND;;;B;Nissan Formula E Team;;;false;
22;1;5;2:57.561;0;;2:03.263;0;20.850;0;33.448;0;50.6;8:25.177;15:45:25.177;2:03.263;0:20.850;0:33.448;;Oliver ROWLAND;0:01:52.717;;B;Nissan Formula E Team;;;false;
22;1;6;1:10.486;3;;22.715;0;19.123;3;28.648;2;127.4;9:35.663;15:46:35.663;0:22.715;0:19.123;0:28.648;;Oliver ROWLAND;;;B;Nissan Formula E Team;;;false;
22;1;7;1:38.829;0;;32.056;0;27.258;0;39.515;0;90.9;11:14.492;15:48:14.492;0:32.056;0:27.258;0:39.515;;Oliver ROWLAND;;;B;Nissan Formula E Team;;;false;
3;1;1;2:00.298;0;;1:00.038;0;21.055;0;39.205;0;57.0;2:00.298;15:39:00.298;1:00.038;0:21.055;0:39.205;;Sérgio SETTE CÂMARA;0:00:39.681;;B;ERT Formula E Team;;;false;
3;1;2;1:11.916;0;;23.176;0;19.658;0;29.082;0;124.9;3:12.214;15:40:12.214;0:23.176;0:19.658;0:29.082;;Sérgio SETTE CÂMARA;;;B;ERT Formula E Team;;;false;
3;1;3;1:50.407;0;;29.845;0;25.149;0;55.413;0;81.4;5:02.621;15:42:02.621;0:29.845;0:25.149;0:55.413;;Sérgio SETTE CÂMARA;;;B;ERT Formula E Team;;;false;
3;1;4;1:11.215;0;;22.833;0;19.358;0;29.024;0;126.1;6:13.836;15:43:13.836;0:22.833;0:19.358;0:29.024;;Sérgio SETTE CÂMARA;;;B;ERT Formula E Team;;;false;
3;1;5;1:22.911;0;B;23.717;0;20.188;0;39.006;0;108.3;7:36.747;15:44:36.747;0:23.717;0:20.188;0:39.006;;Sérgio SETTE CÂMARA;;;B;ERT Formula E Team;;;false;
3;1;6;3:23.085;0;;2:22.050;0;20.308;0;40.727;0;44.2;10:59.832;15:47:59.832;2:22.050;0:20.308;0:40.727;;Sérgio SETTE CÂMARA;0:02:12.483;;B;ERT Formula E Team;;;false;
3;1;7;1:10.986;2;;22.707;2;19.272;2;29.007;2;126.5;12:10.818;15:49:10.818;0:22.707;0:19.272;0:29.007;;Sérgio SETTE CÂMARA;;;B;ERT Formula E Team;;;false;
37;1;1;2:08.909;0;;1:09.606;0;24.414;0;34.889;0;53.2;2:08.909;15:39:08.909;1:09.606;0:24.414;0:34.889;;Nick CASSIDY;0:00:46.514;;B;Jaguar TCS Racing;;;false;
37;1;2;1:26.705;0;;27.206;0;22.043;0;37.456;0;103.6;3:35.614;15:40:35.614;0:27.206;0:22.043;0:37.456;;Nick CASSIDY;;;B;Jaguar TCS Racing;;;false;
37;1;3;1:11.455;0;;22.954;0;19.560;0;28.941;0;125.7;4:47.069;15:41:47.069;0:22.954;0:19.560;0:28.941;;Nick CASSIDY;;;B;Jaguar TCS Racing;;;false;
37;1;4;1:24.945;0;B;24.515;0;20.326;0;40.104;0;105.7;6:12.014;15:43:12.014;0:24.515;0:20.326;0:40.104;;Nick CASSIDY;;;B;Jaguar TCS Racing;;;false;
37;1;5;3:16.469;0;;2:19.807;0;22.204;0;34.458;0;45.7;9:28.483;15:46:28.483;2:19.807;0:22.204;0:34.458;;Nick CASSIDY;0:02:09.313;;B;Jaguar TCS Racing;;;false;
37;1;6;1:21.952;0;;27.252;0;20.134;0;34.566;0;109.6;10:50.435;15:47:50.435;0:27.252;0:20.134;0:34.566;;Nick CASSIDY;;;B;Jaguar TCS Racing;;;false;
37;1;7;1:10.760;2;;22.677;2;19.207;2;28.876;2;126.9;12:01.195;15:49:01.195;0:22.677;0:19.207;0:28.876;;Nick CASSIDY;;;B;Jaguar TCS Racing;;;false;
48;1;1;2:09.704;0;;1:15.474;0;21.990;0;32.240;0;52.9;2:09.704;15:39:09.704;1:15.474;0:21.990;0:32.240;;Edoardo MORTARA;0:00:54.413;;B;MAHINDRA RACING;;;false;
48;1;2;1:22.772;0;;24.861;0;21.817;0;36.094;0;108.5;3:32.476;15:40:32.476;0:24.861;0:21.817;0:36.094;;Edoardo MORTARA;;;B;MAHINDRA RACING;;;false;
48;1;3;1:11.386;2;;22.868;0;19.544;0;28.974;2;125.8;4:43.862;15:41:43.862;0:22.868;0:19.544;0:28.974;;Edoardo MORTARA;;;B;MAHINDRA RACING;;;false;
48;1;4;1:56.147;0;B;23.608;0;19.791;0;1:12.748;0;77.3;6:40.009;15:43:40.009;0:23.608;0:19.791;1:12.748;;Edoardo MORTARA;;;B;MAHINDRA RACING;;;false;
48;1;5;3:20.287;0;;2:27.861;0;21.452;0;30.974;0;44.8;10:00.296;15:47:00.296;2:27.861;0:21.452;0:30.974;;Edoardo MORTARA;0:02:49.149;;B;MAHINDRA RACING;;;false;
48;1;6;1:24.824;0;;24.785;0;21.157;0;38.882;0;105.9;11:25.120;15:48:25.120;0:24.785;0:21.157;0:38.882;;Edoardo MORTARA;;;B;MAHINDRA RACING;;;false;
48;1;7;1:54.289;0;B;22.773;2;19.476;2;1:12.040;0;78.6;13:19.409;15:50:19.409;0:22.773;0:19.476;1:12.040;;Edoardo MORTARA;;;B;MAHINDRA RACING;;;false;
5;1;1;1:31.242;0;;37.815;0;22.018;0;31.409;0;75.2;1:31.242;15:38:31.242;0:37.815;0:22.018;0:31.409;;Jake HUGHES;0:00:16.718;;B;NEOM McLaren Formula E Team;;;false;
5;1;2;1:21.430;0;;25.514;0;21.501;0;34.415;0;110.3;2:52.672;15:39:52.672;0:25.514;0:21.501;0:34.415;;Jake HUGHES;;;B;NEOM McLaren Formula E Team;;;false;
5;1;3;1:10.847;2;;22.751;0;19.379;0;28.717;0;126.8;4:03.519;15:41:03.519;0:22.751;0:19.379;0:28.717;;Jake HUGHES;;;B;NEOM McLaren Formula E Team;;;false;
5;1;4;1:55.062;0;B;25.259;0;21.405;0;1:08.398;0;78.1;5:58.581;15:42:58.581;0:25.259;0:21.405;1:08.398;;Jake HUGHES;;;B;NEOM McLaren Formula E Team;;;false;
5;1;5;2:32.141;0;;1:38.634;0;20.597;0;32.910;0;59.0;8:30.722;15:45:30.722;1:38.634;0:20.597;0:32.910;;Jake HUGHES;0:01:57.273;;B;NEOM McLaren Formula E Team;;;false;
5;1;6;1:10.904;0;;22.742;0;19.531;0;28.631;3;126.7;9:41.626;15:46:41.626;0:22.742;0:19.531;0:28.631;;Jake HUGHES;;;B;NEOM McLaren Formula E Team;;;false;
5;1;7;1:36.497;0;;30.082;0;27.757;0;38.658;0;93.1;11:18.123;15:48:18.123;0:30.082;0:27.757;0:38.658;;Jake HUGHES;;;B;NEOM McLaren Formula E Team;;;false;
51;1;1;1:41.450;0;;42.694;0;21.815;0;36.941;0;67.6;1:41.450;15:38:41.450;0:42.694;0:21.815;0:36.941;;Nico MÜLLER;0:00:20.033;;B;ABT CUPRA FORMULA E TEAM;;;false;
51;1;2;1:11.809;0;;23.233;0;19.549;0;29.027;0;125.1;2:53.259;15:39:53.259;0:23.233;0:19.549;0:29.027;;Nico MÜLLER;;;B;ABT CUPRA FORMULA E TEAM;;;false;
51;1;3;1:25.029;0;;25.972;0;25.422;0;33.635;0;105.6;4:18.288;15:41:18.288;0:25.972;0:25.422;0:33.635;;Nico MÜLLER;;;B;ABT CUPRA FORMULA E TEAM;;;false;
51;1;4;1:11.368;2;;23.001;0;19.413;2;28.954;2;125.9;5:29.656;15:42:29.656;0:23.001;0:19.413;0:28.954;;Nico MÜLLER;;;B;ABT CUPRA FORMULA E TEAM;;;false;
51;1;5;1:22.262;0;B;23.900;0;20.183;0;38.179;0;109.2;6:51.918;15:43:51.918;0:23.900;0:20.183;0:38.179;;Nico MÜLLER;;;B;ABT CUPRA FORMULA E TEAM;;;false;
51;1;6;4:30.114;0;;3:32.618;0;21.279;0;36.217;0;33.3;11:22.032;15:48:22.032;3:32.618;0:21.279;0:36.217;;Nico MÜLLER;0:03:21.374;;B;ABT CUPRA FORMULA E TEAM;;;false;
51;1;7;1:54.065;0;B;22.861;2;19.487;0;1:11.717;0;78.7;13:16.097;15:50:16.097;0:22.861;0:19.487;1:11.717;;Nico MÜLLER;;;B;ABT CUPRA FORMULA E TEAM;;;false;
8;1;1;1:32.477;0;;39.379;0;21.367;0;31.731;0;74.2;1:32.477;15:38:32.477;0:39.379;0:21.367;0:31.731;;Sam BIRD;0:00:18.434;;B;NEOM McLaren Formula E Team;;;false;
8;1;2;1:26.002;0;;24.906;0;21.943;0;39.153;0;104.4;2:58.479;15:39:58.479;0:24.906;0:21.943;0:39.153;;Sam BIRD;;;B;NEOM McLaren Formula E Team;;;false;
