NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
13;1;1;1:59.651;0;;59.272;0;23.565;0;36.814;0;57.3;1:59.651;15:21:59.651;0:59.272;0:23.565;0:36.814;;António Félix DA COSTA;0:00:36.392;;A;TAG Heuer Porsche Formula E Team;;;false;
13;1;2;1:19.732;0;;26.040;0;21.163;0;32.529;0;112.7;3:19.383;15:23:19.383;0:26.040;0:21.163;0:32.529;;António Félix DA COSTA;;;A;TAG Heuer Porsche Formula E Team;;;false;
13;1;3;1:12.518;0;;23.423;0;19.667;0;29.428;0;123.9;4:31.901;15:24:31.901;0:23.423;0:19.667;0:29.428;;António Félix DA COSTA;;;A;TAG Heuer Porsche Formula E Team;;;false;
13;1;4;1:22.209;0;B;23.395;0;19.753;0;39.061;0;109.3;5:54.110;15:25:54.110;0:23.395;0:19.753;0:39.061;;António Félix DA COSTA;;;A;TAG Heuer Porsche Formula E Team;;;false;
13;1;5;4:23.928;0;;3:27.861;0;22.679;0;33.388;0;34.0;10:18.038;15:30:18.038;3:27.861;0:22.679;0:33.388;;António Félix DA COSTA;0:03:14.534;;A;TAG Heuer Porsche Formula E Team;;;false;
13;1;6;1:37.281;0;;26.409;0;22.525;0;48.347;0;92.3;11:55.319;15:31:55.319;0:26.409;0:22.525;0:48.347;;António Félix DA COSTA;;;A;TAG Heuer Porsche Formula E Team;;;false;
13;1;7;1:11.662;2;;23.061;2;19.407;2;29.194;2;125.3;13:06.981;15:33:06.981;0:23.061;0:19.407;0:29.194;;António Félix DA COSTA;;;A;TAG Heuer Porsche Formula E Team;;;false;
17;1;1;2:05.301;0;;1:04.986;0;23.945;0;36.370;0;54.7;2:05.301;15:22:05.301;1:04.986;0:23.945;0:36.370;;Norman NATO;0:00:42.867;;A;Andretti Formula E;;;false;
17;1;2;1:25.834;0;;25.688;0;27.170;0;32.976;0;104.6;3:31.135;15:23:31.135;0:25.688;0:27.170;0:32.976;;Norman NATO;;;A;Andretti Formula E;;;false;
17;1;3;1:12.122;0;;23.189;0;19.669;0;29.264;0;124.5;4:43.257;15:24:43.257;0:23.189;0:19.669;0:29.264;;Norman NATO;;;A;Andretti Formula E;;;false;
17;1;4;1:24.802;0;B;23.913;0;20.501;0;40.388;0;105.9;6:08.059;15:26:08.059;0:23.913;0:20.501;0:40.388;;Norman NATO;;;A;Andretti Formula E;;;false;
17;1;5;3:54.114;0;;3:00.824;0;21.812;0;31.478;0;38.4;10:02.173;15:30:02.173;3:00.824;0:21.812;0:31.478;;Norman NATO;0:02:49.183;;A;Andretti Formula E;;;false;
17;1;6;1:18.988;0;;24.437;0;20.954;0;33.597;0;113.7;11:21.161;15:31:21.161;0:24.437;0:20.954;0:33.597;;Norman NATO;;;A;Andretti Formula E;;;false;
17;1;7;1:11.390;2;;22.944;2;19.457;2;28.989;2;125.8;12:32.551;15:32:32.551;0:22.944;0:19.457;0:28.989;;Norman NATO;;;A;Andretti Formula E;;;false;
2;1;1;2:11.077;0;;1:09.465;0;25.310;0;36.302;0;52.3;2:11.077;15:22:11.077;1:09.465;0:25.310;0:36.302;;Stoffel VANDOORNE;0:00:43.946;;A;DS PENSKE;;;false;
2;1;2;1:27.140;0;;27.838;0;24.107;0;35.195;0;103.1;3:38.217;15:23:38.217;0:27.838;0:24.107;0:35.195;;Stoffel VANDOORNE;;;A;DS PENSKE;;;false;
2;1;3;1:11.938;0;;23.225;0;19.452;0;29.261;0;124.9;4:50.155;15:24:50.155;0:23.225;0:19.452;0:29.261;;Stoffel VANDOORNE;;;A;DS PENSKE;;;false;
2;1;4;1:23.177;0;B;24.387;0;20.063;0;38.727;0;108.0;6:13.332;15:26:13.332;0:24.387;0:20.063;0:38.727;;Stoffel VANDOORNE;;;A;DS PENSKE;;;false;
2;1;5;4:00.906;0;;3:03.736;0;23.651;0;33.519;0;37.3;10:14.238;15:30:14.238;3:03.736;0:23.651;0:33.519;;Stoffel VANDOORNE;0:02:50.470;;A;DS PENSKE;;;false;
2;1;6;1:23.697;0;;26.395;0;23.079;0;34.223;0;107.3;11:37.935;15:31:37.935;0:26.395;0:23.079;0:34.223;;Stoffel VANDOORNE;;;A;DS PENSKE;;;false;
2;1;7;1:10.836;2;;22.773;2;19.189;2;28.874;2;126.8;12:48.771;15:32:48.771;0:22.773;0:19.189;0:28.874;;Stoffel VANDOORNE;;;A;DS PENSKE;;;false;
21;1;1;2:19.014;0;;1:20.206;0;24.069;0;34.739;0;49.3;2:19.014;15:22:19.014;1:20.206;0:24.069;0:34.739;;Nyck DE VRIES;0:00:57.638;;A;MAHINDRA RACING;;;false;
