TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1739639213;15/02/2025 17:06:53;25,45;27,1;70,45;1010,6;4,68;28;-999;
1739639274;15/02/2025 17:07:54;25,38;27,1;70,62;1010,6;2,16;353;-999;
1739639335;15/02/2025 17:08:55;25,39;27;70,72;1010,6;0;221;-999;
1739639396;15/02/2025 17:09:56;25,41;27;70,77;1010,6;1,44;129;-999;
1739639457;15/02/2025 17:10:57;25,42;27;70,71;1010,6;0,72;0;-999;
1739639518;15/02/2025 17:11:58;25,4;27;70,79;1010,6;2,16;38;-999;
1739639579;15/02/2025 17:12:59;25,42;27;70,69;1010,6;2,88;27;-999;
1739639640;15/02/2025 17:14:00;25,38;27;70,71;1010,7;2,52;353;-999;
1739639701;15/02/2025 17:15:01;25,38;27;70,82;1010,6;1,8;44;-999;
1739639763;15/02/2025 17:16:03;25,38;27;70,84;1010,7;2,52;34;-999;
1739639824;15/02/2025 17:17:04;25,34;26,9;70,74;1010,7;5,4;355;-999;
1739639885;15/02/2025 17:18:05;25,36;26,9;70,88;1010,7;1,44;348;-999;
1739639946;15/02/2025 17:19:06;25,35;26,9;70,8;1010,7;1,08;0;-999;
1739640007;15/02/2025 17:20:07;25,34;26,9;70,82;1010,7;0,72;344;-999;
1739640068;15/02/2025 17:21:08;25,33;26,9;70,84;1010,8;3,6;118;-999;
1739640129;15/02/2025 17:22:09;25,35;26,9;70,91;1010,7;2,52;9;-999;
1739640190;15/02/2025 17:23:10;25,35;26,9;70,89;1010,8;3,96;13;-999;
1739640251;15/02/2025 17:24:11;25,34;26,9;70,79;1010,7;2,16;350;-999;
1739640312;15/02/2025 17:25:12;25,36;26,9;70,85;1010,7;5,76;179;-999;
1739640373;15/02/2025 17:26:13;25,38;26,9;70,78;1010,7;1,44;135;-999;
1739640434;15/02/2025 17:27:14;25,41;26,9;70,72;1010,7;3,96;23;-999;
1739640495;15/02/2025 17:28:15;25,4;26,9;70,67;1010,7;1,44;174;-999;
1739640556;15/02/2025 17:29:16;25,45;26,8;70,62;1010,7;2,52;64;-999;
1739640617;15/02/2025 17:30:17;25,44;26,9;70,45;1010,8;2,16;343;-999;
1739640678;15/02/2025 17:31:18;25,41;26,9;70,48;1010,8;1,44;287;-999;
1739640739;15/02/2025 17:32:19;25,45;26,8;70,48;1010,8;2,88;212;-999;
1739640800;15/02/2025 17:33:20;25,44;26,8;70,41;1010,9;1,8;311;-999;
1739640861;15/02/2025 17:34:21;25,43;26,8;70,4;1010,9;2,52;320;-999;
1739640922;15/02/2025 17:35:22;25,45;26,8;70,45;1010,8;1,8;63;-999;
1739640983;15/02/2025 17:36:23;25,46;26,8;70,44;1010,8;1,8;262;-999;
1739641044;15/02/2025 17:37:24;25,45;26,8;70,41;1010,7;0,72;262;-999;
1739641105;15/02/2025 17:38:25;25,44;26,7;70,53;1010,8;1,44;229;-999;
1739641166;15/02/2025 17:39:26;25,44;26,7;70,41;1010,9;4,68;333;-999;
1739641227;15/02/2025 17:40:27;25,44;26,7;70,55;1010,7;1,44;204;-999;
1739641288;15/02/2025 17:41:28;25,43;26,7;70,51;1010,9;2,88;19;-999;
1739641349;15/02/2025 17:42:29;25,44;26,7;70,53;1010,9;3,96;353;-999;
1739641410;15/02/2025 17:43:30;25,43;26,7;70,6;1010,9;1,8;15;-999;
1739641471;15/02/2025 17:44:31;25,39;26,7;70,65;1010,8;1,44;176;-999;
1739641532;15/02/2025 17:45:32;25,38;26,7;70,67;1010,9;4,32;184;-999;
1739641594;15/02/2025 17:46:34;25,39;26,7;70,69;1010,8;1,8;15;-999;
1739641655;15/02/2025 17:47:35;25,42;26,6;70,7;1010,8;0,36;133;-999;
1739641716;15/02/2025 17:48:36;25,42;26,6;70,65;1010,9;3,96;4;-999;
