TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1739623038;15/02/2025 12:37:18;25,93;30,7;69,25;1008,8;5,76;37;-999;
1739623099;15/02/2025 12:38:19;25,99;30,7;69,36;1008,8;8,64;34;-999;
1739623160;15/02/2025 12:39:20;26,04;30,9;69,26;1008,8;5,04;52;-999;
1739623221;15/02/2025 12:40:21;26,09;31;68,78;1008,8;4,68;60;-999;
1739623282;15/02/2025 12:41:22;26,15;31;68,64;1008,7;5,4;43;-999;
1739623343;15/02/2025 12:42:23;26,22;31;68,51;1008,9;4,32;50;-999;
1739623404;15/02/2025 12:43:24;26,27;30,9;68,2;1008,7;4,68;26;-999;
1739623465;15/02/2025 12:44:25;26,31;30,9;68,17;1008,8;5,04;35;-999;
1739623526;15/02/2025 12:45:26;26,37;30,9;68,04;1008,9;1,8;101;-999;
1739623587;15/02/2025 12:46:27;26,46;30,8;67,85;1008,8;6,12;37;-999;
1739623649;15/02/2025 12:47:29;26,5;30,8;67,92;1008,7;5,4;30;-999;
1739623710;15/02/2025 12:48:30;26,51;30,7;68,11;1008,9;4,68;102;-999;
