TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1716620659;25/05/2024 7:04:19;27,04;27,5;67,46;1009,61;2,42;96;-999;
1716620719;25/05/2024 7:05:19;27;27,5;67,82;1009,62;2,51;80;-999;
1716620779;25/05/2024 7:06:19;26,92;27,7;68,23;1009,59;2,25;90;-999;
1716620839;25/05/2024 7:07:19;26,87;27,7;68,24;1009,57;0,86;115;-999;
1716620899;25/05/2024 7:08:19;26,95;27,7;68,37;1009,58;2,46;97;-999;
1716620959;25/05/2024 7:09:19;26,89;27,7;68,29;1009,58;1,41;85;-999;
1716621019;25/05/2024 7:10:19;26,86;27,7;68,34;1009,55;1,29;91;-999;
1716621079;25/05/2024 7:11:19;26,95;27,7;68,31;1009,52;0,4;83;-999;
1716621139;25/05/2024 7:12:19;27;27,6;68,21;1009,51;0,83;60;-999;
1716621199;25/05/2024 7:13:19;27,13;27,7;68,06;1009,51;1,29;89;-999;
1716621259;25/05/2024 7:14:19;27,17;27,7;67,73;1009,51;1,6;73;-999;
1716621320;25/05/2024 7:15:20;27,26;27,7;67,54;1009,51;0,66;91;-999;
1716621380;25/05/2024 7:16:20;27,3;27,6;67,3;1009,52;0,56;80;-999;
1716621440;25/05/2024 7:17:20;27,34;27,6;67,08;1009,47;1,52;94;-999;
1716621500;25/05/2024 7:18:20;27,41;27,6;66,79;1009,45;1,9;91;-999;
1716621560;25/05/2024 7:19:20;27,48;27,6;66,59;1009,41;3,09;92;-999;
1716621620;25/05/2024 7:20:20;27,47;27,6;66,65;1009,41;2,18;84;-999;
1716621680;25/05/2024 7:21:20;27,34;27,6;66,86;1009,43;2,1;87;-999;
1716621740;25/05/2024 7:22:20;27,23;27,6;67,12;1009,42;1,73;90;-999;
1716621800;25/05/2024 7:23:20;27,13;27,6;67,35;1009,42;3,55;97;-999;
1716621860;25/05/2024 7:24:20;27,11;27,6;67,62;1009,45;1,45;96;-999;
1716621920;25/05/2024 7:25:20;27,1;27,6;67,55;1009,46;0,81;86;-999;
1716621980;25/05/2024 7:26:20;27,13;27,6;67,43;1009,45;1,65;85;-999;
1716622040;25/05/2024 7:27:20;27,14;27,6;67,41;1009,41;1,88;96;-999;
1716622100;25/05/2024 7:28:20;27,09;27,6;67,64;1009,47;0,68;89;-999;
1716622160;25/05/2024 7:29:20;27,04;27,5;67,88;1009,42;1,18;90;-999;
1716622220;25/05/2024 7:30:20;27,15;27,5;67,47;1009,41;1,51;96;-999;
1716622280;25/05/2024 7:31:20;27,15;27,5;67,36;1009,42;2,04;97;-999;
1716622340;25/05/2024 7:32:20;27,17;27,4;67,39;1009,39;0,86;106;-999;
1716622400;25/05/2024 7:33:20;27,18;27,4;67,12;1009,4;0,83;89;-999;
1716622460;25/05/2024 7:34:20;27,2;27,5;67,2;1009,4;1,52;83;-999;
1716622520;25/05/2024 7:35:20;27,18;27,5;67,2;1009,38;2,08;91;-999;
1716622580;25/05/2024 7:36:20;27,1;27,5;67,5;1009,37;1,53;89;-999;
1716622640;25/05/2024 7:37:20;27,02;27,5;67,85;1009,36;0;0;-999;
1716622700;25/05/2024 7:38:20;26,99;27,5;68,09;1009,38;1,11;91;-999;
1716622760;25/05/2024 7:39:20;27,13;27,5;67,71;1009,36;0,67;86;-999;
1716622820;25/05/2024 7:40:20;27,14;27,5;67,41;1009,33;3,49;92;-999;
1716622880;25/05/2024 7:41:20;27,18;27,5;67,26;1009,36;1,41;78;-999;
