NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;1;1:24.649;0;;36.136;0;29.070;0;19.443;0;99.6;1:24.649;10:38:24.649;0:36.136;0:29.070;0:19.443;;Jake DENNIS;0:00:11.387;;B;Andretti Formula E;Porsche;;false;
1;1;2;1:18.403;0;;22.095;0;32.228;0;24.080;0;107.6;2:43.052;10:39:43.052;0:22.095;0:32.228;0:24.080;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;3;1:02.947;0;;19.781;0;26.194;0;16.972;2;134.0;3:45.999;10:40:45.999;0:19.781;0:26.194;0:16.972;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;4;1:02.781;0;;19.633;0;26.125;0;17.023;0;134.4;4:48.780;10:41:48.780;0:19.633;0:26.125;0:17.023;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;5;1:19.412;0;B;20.052;0;26.380;0;32.980;0;106.2;6:08.192;10:43:08.192;0:20.052;0:26.380;0:32.980;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;6;3:08.580;0;;2:22.053;0;28.279;0;18.248;0;44.7;9:16.772;10:46:16.772;2:22.053;0:28.279;0:18.248;;Jake DENNIS;0:02:11.620;;B;Andretti Formula E;Porsche;;false;
1;1;7;1:10.270;0;;21.587;0;28.609;0;20.074;0;120.0;10:27.042;10:47:27.042;0:21.587;0:28.609;0:20.074;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;8;1:02.704;0;;19.676;0;26.026;0;17.002;0;134.5;11:29.746;10:48:29.746;0:19.676;0:26.026;0:17.002;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
1;1;9;1:02.518;3;;19.589;2;25.932;3;16.997;0;134.9;12:32.264;10:49:32.264;0:19.589;0:25.932;0:16.997;;Jake DENNIS;;;B;Andretti Formula E;Porsche;;false;
17;1;1;1:23.449;0;;34.427;0;29.772;0;19.250;0;101.1;1:23.449;10:38:23.449;0:34.427;0:29.772;0:19.250;;Norman NATO;0:00:10.468;;B;Andretti Formula E;Porsche;;false;
17;1;2;1:15.911;0;;22.054;0;31.981;0;21.876;0;111.1;2:39.360;10:39:39.360;0:22.054;0:31.981;0:21.876;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
17;1;3;1:03.042;0;;19.791;0;26.213;0;17.038;0;133.8;3:42.402;10:40:42.402;0:19.791;0:26.213;0:17.038;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
17;1;4;1:02.909;0;;19.667;0;26.236;0;17.006;0;134.1;4:45.311;10:41:45.311;0:19.667;0:26.236;0:17.006;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
17;1;5;1:18.810;0;B;20.306;0;26.404;0;32.100;0;107.0;6:04.121;10:43:04.121;0:20.306;0:26.404;0:32.100;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
17;1;6;3:19.785;0;;2:33.768;0;27.884;0;18.133;0;42.2;9:23.906;10:46:23.906;2:33.768;0:27.884;0:18.133;;Norman NATO;0:02:24.154;;B;Andretti Formula E;Porsche;;false;
17;1;7;1:19.620;0;;22.101;0;32.979;0;24.540;0;105.9;10:43.526;10:47:43.526;0:22.101;0:32.979;0:24.540;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
17;1;8;1:02.739;0;;19.681;0;26.086;2;16.972;2;134.4;11:46.265;10:48:46.265;0:19.681;0:26.086;0:16.972;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
17;1;9;1:02.558;2;;19.497;3;26.086;0;16.975;0;134.8;12:48.823;10:49:48.823;0:19.497;0:26.086;0:16.975;;Norman NATO;;;B;Andretti Formula E;Porsche;;false;
18;1;1;1:34.745;0;;45.249;0;30.823;0;18.673;0;89.0;1:34.745;10:38:34.745;0:45.249;0:30.823;0:18.673;;Jehan DARUVALA;0:00:19.791;;B;Maserati MSG Racing;STELLANTIS;;false;
18;1;2;1:19.621;0;;21.653;0;31.948;0;26.020;0;105.9;2:54.366;10:39:54.366;0:21.653;0:31.948;0:26.020;;Jehan DARUVALA;;;B;Maserati MSG Racing;STELLANTIS;;false;
18;1;3;1:04.303;0;;19.913;0;27.093;0;17.297;0;131.2;3:58.669;10:40:58.669;0:19.913;0:27.093;0:17.297;;Jehan DARUVALA;;;B;Maserati MSG Racing;STELLANTIS;;false;
18;1;4;1:02.858;0;;19.733;0;26.101;0;17.024;2;134.2;5:01.527;10:42:01.527;0:19.733;0:26.101;0:17.024;;Jehan DARUVALA;;;B;Maserati MSG Racing;STELLANTIS;;false;
18;1;5;2:51.558;0;B;19.672;0;26.122;0;2:05.764;0;49.2;7:53.085;10:44:53.085;0:19.672;0:26.122;2:05.764;;Jehan DARUVALA;;;B;Maserati MSG Racing;STELLANTIS;;false;
18;1;6;1:17.437;0;;32.570;0;27.102;0;17.765;0;108.9;9:10.522;10:46:10.522;0:32.570;0:27.102;0:17.765;;Jehan DARUVALA;0:01:56.091;;B;Maserati MSG Racing;STELLANTIS;;false;
18;1;7;1:07.504;0;;19.772;0;28.726;0;19.006;0;125.0;10:18.026;10:47:18.026;0:19.772;0:28.726;0:19.006;;Jehan DARUVALA;;;B;Maserati MSG Racing;STELLANTIS;;false;
18;1;8;1:02.949;0;;19.792;0;26.078;0;17.079;0;134.0;11:20.975;10:48:20.975;0:19.792;0:26.078;0:17.079;;Jehan DARUVALA;;;B;Maserati MSG Racing;STELLANTIS;;false;
18;1;9;1:02.693;2;;19.599;2;26.066;2;17.028;0;134.5;12:23.668;10:49:23.668;0:19.599;0:26.066;0:17.028;;Jehan DARUVALA;;;B;Maserati MSG Racing;STELLANTIS;;false;
2;1;1;1:33.699;0;;43.899;0;30.101;0;19.699;0;90.0;1:33.699;10:38:33.699;0:43.899;0:30.101;0:19.699;;Stoffel VANDOORNE;0:00:18.047;;B;DS PENSKE;STELLANTIS;;false;
2;1;2;1:18.186;0;;22.150;0;31.356;0;24.680;0;107.9;2:51.885;10:39:51.885;0:22.150;0:31.356;0:24.680;;Stoffel VANDOORNE;;;B;DS PENSKE;STELLANTIS;;false;
2;1;3;1:02.952;0;;19.744;0;26.140;0;17.068;0;134.0;3:54.837;10:40:54.837;0:19.744;0:26.140;0:17.068;;Stoffel VANDOORNE;;;B;DS PENSKE;STELLANTIS;;false;
2;1;4;1:02.577;2;;19.582;2;26.001;2;16.994;2;134.8;4:57.414;10:41:57.414;0:19.582;0:26.001;0:16.994;;Stoffel VANDOORNE;;;B;DS PENSKE;STELLANTIS;;false;
2;1;5;2:53.861;0;B;19.625;0;26.032;0;2:08.204;0;48.5;7:51.275;10:44:51.275;0:19.625;0:26.032;2:08.204;;Stoffel VANDOORNE;;;B;DS PENSKE;STELLANTIS;;false;
2;1;6;1:20.196;0;;32.482;0;28.594;0;19.120;0;105.2;9:11.471;10:46:11.471;0:32.482;0:28.594;0:19.120;;Stoffel VANDOORNE;0:01:58.676;;B;DS PENSKE;STELLANTIS;;false;
2;1;7;1:11.943;0;;21.535;0;29.821;0;20.587;0;117.2;10:23.414;10:47:23.414;0:21.535;0:29.821;0:20.587;;Stoffel VANDOORNE;;;B;DS PENSKE;STELLANTIS;;false;
2;1;8;1:04.520;0;;19.836;0;26.125;0;18.559;0;130.7;11:27.934;10:48:27.934;0:19.836;0:26.125;0:18.559;;Stoffel VANDOORNE;;;B;DS PENSKE;STELLANTIS;;false;
2;1;9;1:02.720;0;;19.654;0;26.011;0;17.055;0;134.5;12:30.654;10:49:30.654;0:19.654;0:26.011;0:17.055;;Stoffel VANDOORNE;;;B;DS PENSKE;STELLANTIS;;false;
21;1;1;1:44.982;0;;55.291;0;29.848;0;19.843;0;80.3;1:44.982;10:38:44.982;0:55.291;0:29.848;0:19.843;;Jordan KING;0:00:27.053;;B;MAHINDRA RACING;Mahindra Racing;;false;
