NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;1;1:13.415;0;;26.242;0;28.784;0;18.389;0;114.9;1:13.415;15:05:17.655;0:26.242;0:28.784;0:18.389;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;2;1:07.499;0;;21.473;0;28.233;0;17.793;0;125.0;2:20.914;15:06:25.154;0:21.473;0:28.233;0:17.793;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;3;1:05.600;0;;20.491;0;27.475;0;17.634;0;128.6;3:26.514;15:07:30.754;0:20.491;0:27.475;0:17.634;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;4;1:07.839;0;;22.452;0;27.462;0;17.925;0;124.3;4:34.353;15:08:38.593;0:22.452;0:27.462;0:17.925;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;5;1:07.076;0;;21.375;0;27.821;0;17.880;0;125.7;5:41.429;15:09:45.669;0:21.375;0:27.821;0:17.880;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;6;1:07.050;0;;22.248;0;27.449;0;17.353;0;125.8;6:48.479;15:10:52.719;0:22.248;0:27.449;0:17.353;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;7;1:05.713;0;;20.462;0;27.924;0;17.327;0;128.4;7:54.192;15:11:58.432;0:20.462;0:27.924;0:17.327;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;8;1:06.403;0;;20.592;0;27.985;0;17.826;0;127.0;9:00.595;15:13:04.835;0:20.592;0:27.985;0:17.826;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;9;1:07.248;0;;21.464;0;27.755;0;18.029;0;125.4;10:07.843;15:14:12.083;0:21.464;0:27.755;0:18.029;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;10;1:06.971;0;;21.555;0;27.939;0;17.477;0;125.9;11:14.814;15:15:19.054;0:21.555;0:27.939;0:17.477;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;11;1:18.063;0;;21.219;0;28.320;0;28.524;0;108.1;12:32.877;15:16:37.117;0:21.219;0:28.320;0:28.524;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;12;1:45.896;0;;41.347;0;39.083;0;25.466;0;79.7;14:18.773;15:18:23.013;0:41.347;0:39.083;0:25.466;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;13;1:18.630;0;;23.306;0;32.071;0;23.253;0;107.3;15:37.403;15:19:41.643;0:23.306;0:32.071;0:23.253;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;14;1:13.128;0;;24.569;0;30.986;0;17.573;0;115.3;16:50.531;15:20:54.771;0:24.569;0:30.986;0:17.573;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;15;1:06.649;0;;20.972;0;27.309;0;18.368;0;126.6;17:57.180;15:22:01.420;0:20.972;0:27.309;0:18.368;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;16;1:06.712;0;;21.182;0;27.628;0;17.902;0;126.4;19:03.892;15:23:08.132;0:21.182;0:27.628;0:17.902;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;17;1:05.435;0;;20.800;0;27.137;0;17.498;0;128.9;20:09.327;15:24:13.567;0:20.800;0:27.137;0:17.498;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;18;1:06.071;0;;21.195;0;27.103;0;17.773;0;127.7;21:15.398;15:25:19.638;0:21.195;0:27.103;0:17.773;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;19;1:06.312;0;;20.987;0;27.334;0;17.991;0;127.2;22:21.710;15:26:25.950;0:20.987;0:27.334;0:17.991;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;20;1:05.553;0;;20.631;0;27.513;0;17.409;0;128.7;23:27.263;15:27:31.503;0:20.631;0:27.513;0:17.409;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;21;1:05.430;0;;20.701;0;27.356;0;17.373;0;128.9;24:32.693;15:28:36.933;0:20.701;0:27.356;0:17.373;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;22;1:05.815;0;;20.484;0;26.885;0;18.446;0;128.2;25:38.508;15:29:42.748;0:20.484;0:26.885;0:18.446;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;23;1:05.342;0;;20.810;0;26.657;0;17.875;0;129.1;26:43.850;15:30:48.090;0:20.810;0:26.657;0:17.875;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;24;1:05.261;0;;20.786;0;27.113;0;17.362;0;129.2;27:49.111;15:31:53.351;0:20.786;0:27.113;0:17.362;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;25;1:16.235;0;;20.294;0;31.883;0;24.058;0;110.6;29:05.346;15:33:09.586;0:20.294;0:31.883;0:24.058;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;26;1:50.180;0;;34.313;0;44.210;0;31.657;0;76.6;30:55.526;15:34:59.766;0:34.313;0:44.210;0:31.657;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;27;1:38.214;0;;32.167;0;41.132;0;24.915;0;85.9;32:33.740;15:36:37.980;0:32.167;0:41.132;0:24.915;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;28;1:17.277;0;;23.804;0;32.663;0;20.810;0;109.2;33:51.017;15:37:55.257;0:23.804;0:32.663;0:20.810;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;29;1:06.552;0;;20.916;0;27.847;0;17.789;0;126.7;34:57.569;15:39:01.809;0:20.916;0:27.847;0:17.789;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;30;1:06.357;0;;21.174;0;27.204;0;17.979;0;127.1;36:03.926;15:40:08.166;0:21.174;0:27.204;0:17.979;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;31;1:05.797;0;;20.863;0;27.024;0;17.910;0;128.2;37:09.723;15:41:13.963;0:20.863;0:27.024;0:17.910;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;32;1:05.659;0;;20.999;0;27.289;0;17.371;0;128.5;38:15.382;15:42:19.622;0:20.999;0:27.289;0:17.371;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;33;1:05.538;0;;20.613;0;27.604;0;17.321;0;128.7;39:20.920;15:43:25.160;0:20.613;0:27.604;0:17.321;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;34;1:05.788;0;;20.361;0;27.145;0;18.282;0;128.2;40:26.708;15:44:30.948;0:20.361;0:27.145;0:18.282;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;35;1:05.037;0;;20.729;0;27.080;0;17.228;2;129.7;41:31.745;15:45:35.985;0:20.729;0:27.080;0:17.228;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;36;1:04.660;0;;20.310;0;27.020;0;17.330;0;130.4;42:36.405;15:46:40.645;0:20.310;0:27.020;0:17.330;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;37;1:04.537;0;;20.106;0;26.893;0;17.538;0;130.7;43:40.942;15:47:45.182;0:20.106;0:26.893;0:17.538;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;38;1:04.398;0;;19.990;2;27.057;0;17.351;0;131.0;44:45.340;15:48:49.580;0:19.990;0:27.057;0:17.351;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;39;1:04.062;2;;20.043;0;26.714;0;17.305;0;131.7;45:49.402;15:49:53.642;0:20.043;0:26.714;0:17.305;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;40;1:04.711;0;;20.427;0;26.642;2;17.642;0;130.3;46:54.113;15:50:58.353;0:20.427;0:26.642;0:17.642;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;41;1:05.478;0;;20.666;0;27.265;0;17.547;0;128.8;47:59.591;15:52:03.831;0:20.666;0:27.265;0:17.547;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
11;1;1;1:15.385;0;;28.368;0;28.604;0;18.413;0;111.9;1:15.385;15:05:19.625;0:28.368;0:28.604;0:18.413;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;2;1:07.953;0;;21.229;0;28.637;0;18.087;0;124.1;2:23.338;15:06:27.578;0:21.229;0:28.637;0:18.087;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;3;1:07.717;0;;22.339;0;27.954;0;17.424;0;124.6;3:31.055;15:07:35.295;0:22.339;0:27.954;0:17.424;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;4;1:07.028;0;;22.057;0;27.472;0;17.499;0;125.8;4:38.083;15:08:42.323;0:22.057;0:27.472;0:17.499;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
