NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
11;1;1;1:38.482;0;;51.362;0;29.540;0;17.580;0;85.6;1:38.482;10:21:38.482;0:51.362;0:29.540;0:17.580;;Lucas DI GRASSI;0:00:24.856;;A;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;2;1:21.113;0;;20.016;0;30.830;0;30.267;0;104.0;2:59.595;10:22:59.595;0:20.016;0:30.830;0:30.267;;Lucas DI GRASSI;;;A;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;3;1:03.180;0;;19.806;0;26.338;0;17.036;0;133.5;4:02.775;10:24:02.775;0:19.806;0:26.338;0:17.036;;Lucas DI GRASSI;;;A;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;4;1:02.729;2;;19.632;2;26.051;2;17.046;0;134.5;5:05.504;10:25:05.504;0:19.632;0:26.051;0:17.046;;Lucas DI GRASSI;;;A;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;5;2:49.361;0;B;20.195;0;27.281;0;2:01.885;0;49.8;7:54.865;10:27:54.865;0:20.195;0:27.281;2:01.885;;Lucas DI GRASSI;;;A;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;6;1:15.829;0;;29.734;0;28.064;0;18.031;0;111.2;9:10.694;10:29:10.694;0:29.734;0:28.064;0:18.031;;Lucas DI GRASSI;0:01:51.777;;A;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;7;1:16.767;0;;21.415;0;30.433;0;24.919;0;109.9;10:27.461;10:30:27.461;0:21.415;0:30.433;0:24.919;;Lucas DI GRASSI;;;A;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;8;1:04.670;0;;19.752;0;26.205;0;18.713;0;130.4;11:32.131;10:31:32.131;0:19.752;0:26.205;0:18.713;;Lucas DI GRASSI;;;A;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;9;1:02.852;0;;19.714;0;26.156;0;16.982;2;134.2;12:34.983;10:32:34.983;0:19.714;0:26.156;0:16.982;;Lucas DI GRASSI;;;A;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
13;1;1;1:29.961;0;;38.174;0;31.720;0;20.067;0;93.8;1:29.961;10:21:29.961;0:38.174;0:31.720;0:20.067;;António Félix DA COSTA;0:00:12.714;;A;TAG Heuer Porsche Formula E Team;Porsche;;false;
