NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;ATTACK_MODE;
5;1;1;1:47.518;0;;40.219;0;41.039;0;26.260;0;118.2;1:47.518;14:06:49.152;0:40.219;0:41.039;0:26.260;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;2;1:37.012;0;;32.880;0;38.400;0;25.732;0;131.8;3:24.530;14:08:26.164;0:32.880;0:38.400;0:25.732;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;3;1:35.156;0;;31.708;0;37.987;0;25.461;0;134.3;4:59.686;14:10:01.320;0:31.708;0:37.987;0:25.461;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;4;1:35.638;0;;31.114;0;38.459;0;26.065;0;133.7;6:35.324;14:11:36.958;0:31.114;0:38.459;0:26.065;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;5;1:33.391;0;;31.621;0;36.425;0;25.345;0;136.9;8:08.715;14:13:10.349;0:31.621;0:36.425;0:25.345;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;6;1:32.618;0;;31.373;0;35.979;0;25.266;0;138.0;9:41.333;14:14:42.967;0:31.373;0:35.979;0:25.266;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;7;1:32.900;0;;31.029;0;36.197;0;25.674;0;137.6;11:14.233;14:16:15.867;0:31.029;0:36.197;0:25.674;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;8;1:34.310;0;;31.617;0;37.498;0;25.195;0;135.5;12:48.543;14:17:50.177;0:31.617;0:37.498;0:25.195;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;9;1:34.533;0;;31.621;0;37.489;0;25.423;0;135.2;14:23.076;14:19:24.710;0:31.621;0:37.489;0:25.423;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;10;1:33.097;0;;30.930;0;36.754;0;25.413;0;137.3;15:56.173;14:20:57.807;0:30.930;0:36.754;0:25.413;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;11;1:33.683;0;;31.189;0;37.257;0;25.237;0;136.5;17:29.856;14:22:31.490;0:31.189;0:37.257;0:25.237;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;12;1:34.069;0;;32.026;0;36.725;0;25.318;0;135.9;19:03.925;14:24:05.559;0:32.026;0:36.725;0:25.318;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;13;1:33.739;0;;31.040;0;37.441;0;25.258;0;136.4;20:37.664;14:25:39.298;0:31.040;0:37.441;0:25.258;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;14;1:35.638;0;;31.667;0;38.245;0;25.726;0;133.7;22:13.302;14:27:14.936;0:31.667;0:38.245;0:25.726;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;15;1:35.855;0;;32.412;0;37.734;0;25.709;0;133.4;23:49.157;14:28:50.791;0:32.412;0:37.734;0:25.709;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;16;1:33.902;0;;31.943;0;;0;;0;136.1;25:23.059;14:30:24.693;0:31.943;;;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
5;1;17;1:44.785;0;;30.220;0;36.003;0;38.562;0;122.0;27:07.844;14:32:09.478;0:30.220;0:36.003;0:38.562;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
5;1;18;2:12.848;0;;57.726;0;49.616;0;25.506;0;96.2;29:20.692;14:34:22.326;0:57.726;0:49.616;0:25.506;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;19;1:30.624;0;;29.727;0;36.520;0;24.377;0;141.1;30:51.316;14:35:52.950;0:29.727;0:36.520;0:24.377;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;20;1:43.524;0;;29.906;0;;0;;0;123.5;32:34.840;14:37:36.474;0:29.906;;;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;21;4:27.796;0;B;1:24.480;0;;0;;0;47.7;37:02.636;14:42:04.270;1:24.480;;;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;22;21:28.445;0;;19:03.827;0;46.501;0;1:38.117;0;9.9;58:31.081;15:03:32.715;19:03.827;0:46.501;1:38.117;;Taylor BARNARD;0:18:52.745;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
5;1;23;1:33.336;0;;34.043;0;35.243;0;24.050;0;137.0;1:00:04.417;15:05:06.051;0:34.043;0:35.243;0:24.050;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
5;1;24;1:27.043;2;;29.240;0;34.303;0;23.500;2;146.9;1:01:31.460;15:06:33.094;0:29.240;0:34.303;0:23.500;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
5;1;25;1:27.790;0;;29.171;2;34.593;0;24.026;0;145.6;1:02:59.250;15:08:00.884;0:29.171;0:34.593;0:24.026;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
5;1;26;1:28.202;0;;29.725;0;34.298;2;24.179;0;144.9;1:04:27.452;15:09:29.086;0:29.725;0:34.298;0:24.179;;Taylor BARNARD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
51;1;1;1:51.279;0;;44.102;0;40.092;0;27.085;0;114.2;1:51.279;14:06:52.913;0:44.102;0:40.092;0:27.085;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;2;1:36.712;0;;32.597;0;37.849;0;26.266;0;132.2;3:27.991;14:08:29.625;0:32.597;0:37.849;0:26.266;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;3;1:35.605;0;;32.227;0;37.093;0;26.285;0;133.7;5:03.596;14:10:05.230;0:32.227;0:37.093;0:26.285;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;4;1:35.463;0;;31.711;0;37.587;0;26.165;0;133.9;6:39.059;14:11:40.693;0:31.711;0:37.587;0:26.165;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;5;1:34.940;0;;32.753;0;36.646;0;25.541;0;134.6;8:13.999;14:13:15.633;0:32.753;0:36.646;0:25.541;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;6;1:33.836;0;;32.137;0;36.680;0;25.019;0;136.2;9:47.835;14:14:49.469;0:32.137;0:36.680;0:25.019;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;7;1:31.962;0;;30.824;0;36.380;0;24.758;0;139.0;11:19.797;14:16:21.431;0:30.824;0:36.380;0:24.758;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;8;1:33.531;0;;30.645;0;37.518;0;25.368;0;136.7;12:53.328;14:17:54.962;0:30.645;0:37.518;0:25.368;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;9;1:33.443;0;;31.196;0;37.135;0;25.112;0;136.8;14:26.771;14:19:28.405;0:31.196;0:37.135;0:25.112;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;10;1:34.428;0;;31.818;0;37.446;0;25.164;0;135.4;16:01.199;14:21:02.833;0:31.818;0:37.446;0:25.164;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;11;1:32.861;0;;31.280;0;36.604;0;24.977;0;137.7;17:34.060;14:22:35.694;0:31.280;0:36.604;0:24.977;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;12;1:31.566;0;;31.510;0;35.791;0;24.265;0;139.6;19:05.626;14:24:07.260;0:31.510;0:35.791;0:24.265;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;true;
51;1;13;1:30.471;0;;30.479;0;35.772;0;24.220;0;141.3;20:36.097;14:25:37.731;0:30.479;0:35.772;0:24.220;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;true;
51;1;14;1:33.229;0;;31.233;0;36.563;0;25.433;0;137.1;22:09.326;14:27:10.960;0:31.233;0:36.563;0:25.433;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;true;
51;1;15;1:36.097;0;;33.011;0;37.899;0;25.187;0;133.0;23:45.423;14:28:47.057;0:33.011;0:37.899;0:25.187;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;16;1:33.114;0;;31.791;0;36.596;0;24.727;0;137.3;25:18.537;14:30:20.171;0:31.791;0:36.596;0:24.727;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;17;1:40.569;0;;31.016;0;35.827;0;33.726;0;127.1;26:59.106;14:32:00.740;0:31.016;0:35.827;0:33.726;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;18;2:17.652;0;;59.253;0;50.839;0;27.560;0;92.9;29:16.758;14:34:18.392;0:59.253;0:50.839;0:27.560;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;19;1:30.354;0;;30.482;0;35.450;0;24.422;0;141.5;30:47.112;14:35:48.746;0:30.482;0:35.450;0:24.422;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;20;1:39.787;0;;30.080;0;36.158;0;33.549;0;128.1;32:26.899;14:37:28.533;0:30.080;0:36.158;0:33.549;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;21;4:19.565;0;B;1:20.356;0;1:35.430;0;1:23.779;0;49.3;36:46.464;14:41:48.098;1:20.356;1:35.430;1:23.779;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
51;1;22;21:43.483;0;;19:11.440;0;42.615;0;1:49.428;0;9.8;58:29.947;15:03:31.581;19:11.440;0:42.615;1:49.428;;Nico MÜLLER;0:18:55.288;;;Andretti Formula E;PORSCHE;;false;false;
51;1;23;1:31.982;0;;33.147;0;35.257;0;23.578;2;139.0;1:00:01.929;15:05:03.563;0:33.147;0:35.257;0:23.578;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;true;
51;1;24;1:27.979;2;;28.928;2;35.142;0;23.909;0;145.3;1:01:29.908;15:06:31.542;0:28.928;0:35.142;0:23.909;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;true;
51;1;25;1:28.482;0;;29.729;0;34.774;2;23.979;0;144.5;1:02:58.390;15:08:00.024;0:29.729;0:34.774;0:23.979;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;true;
51;1;26;1:29.780;0;;30.111;0;35.359;0;24.310;0;142.4;1:04:28.170;15:09:29.804;0:30.111;0:35.359;0:24.310;;Nico MÜLLER;;;;Andretti Formula E;PORSCHE;;false;false;
55;1;1;1:51.727;0;;45.273;0;39.352;0;27.102;0;113.8;1:51.727;14:06:53.361;0:45.273;0:39.352;0:27.102;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;2;1:36.621;0;;32.596;0;37.768;0;26.257;0;132.3;3:28.348;14:08:29.982;0:32.596;0:37.768;0:26.257;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;3;1:35.624;0;;32.208;0;37.142;0;26.274;0;133.7;5:03.972;14:10:05.606;0:32.208;0:37.142;0:26.274;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;4;1:35.792;0;;31.801;0;37.458;0;26.533;0;133.5;6:39.764;14:11:41.398;0:31.801;0:37.458;0:26.533;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;5;1:35.220;0;;32.551;0;37.246;0;25.423;0;134.3;8:14.984;14:13:16.618;0:32.551;0:37.246;0:25.423;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;6;1:33.271;0;;31.710;0;36.506;0;25.055;0;137.1;9:48.255;14:14:49.889;0:31.710;0:36.506;0:25.055;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;7;1:31.979;0;;30.876;0;36.264;0;24.839;0;139.0;11:20.234;14:16:21.868;0:30.876;0:36.264;0:24.839;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;8;1:33.450;0;;30.851;0;37.539;0;25.060;0;136.8;12:53.684;14:17:55.318;0:30.851;0:37.539;0:25.060;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;9;1:33.453;0;;31.268;0;37.054;0;25.131;0;136.8;14:27.137;14:19:28.771;0:31.268;0:37.054;0:25.131;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;10;1:33.735;0;;31.791;0;36.655;0;25.289;0;136.4;16:00.872;14:21:02.506;0:31.791;0:36.655;0:25.289;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;11;1:32.293;0;;31.229;0;36.091;0;24.973;0;138.5;17:33.165;14:22:34.799;0:31.229;0:36.091;0:24.973;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;12;1:34.228;0;;31.764;0;37.336;0;25.128;0;135.7;19:07.393;14:24:09.027;0:31.764;0:37.336;0:25.128;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;13;1:33.692;0;;30.918;0;36.689;0;26.085;0;136.4;20:41.085;14:25:42.719;0:30.918;0:36.689;0:26.085;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;14;1:32.671;0;;31.235;0;36.440;0;24.996;0;137.9;22:13.756;14:27:15.390;0:31.235;0:36.440;0:24.996;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;true;
55;1;15;1:33.989;0;;31.072;0;37.973;0;24.944;0;136.0;23:47.745;14:28:49.379;0:31.072;0:37.973;0:24.944;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;true;
55;1;16;1:31.032;0;;30.570;0;35.868;0;24.594;0;140.4;25:18.777;14:30:20.411;0:30.570;0:35.868;0:24.594;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;true;
55;1;17;1:40.991;0;;31.056;0;35.986;0;33.949;0;126.6;26:59.768;14:32:01.402;0:31.056;0:35.986;0:33.949;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;18;2:17.174;0;;59.265;0;50.818;0;27.091;0;93.2;29:16.942;14:34:18.576;0:59.265;0:50.818;0:27.091;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
55;1;19;1:30.367;2;;30.652;0;35.379;2;24.336;2;141.5;30:47.309;14:35:48.943;0:30.652;0:35.379;0:24.336;;Jake HUGHES;;;;Maserati MSG Racing;STELLANTIS;;false;false;
7;1;1;1:52.787;0;;46.134;0;39.247;0;27.406;0;112.7;1:52.787;14:06:54.421;0:46.134;0:39.247;0:27.406;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;2;1:36.806;0;;33.031;0;37.911;0;25.864;0;132.1;3:29.593;14:08:31.227;0:33.031;0:37.911;0:25.864;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;3;1:35.407;0;;32.674;0;36.937;0;25.796;0;134.0;5:05.000;14:10:06.634;0:32.674;0:36.937;0:25.796;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;4;1:35.646;0;;31.965;0;37.170;0;26.511;0;133.7;6:40.646;14:11:42.280;0:31.965;0:37.170;0:26.511;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;5;1:33.902;0;;31.526;0;36.931;0;25.445;0;136.1;8:14.548;14:13:16.182;0:31.526;0:36.931;0:25.445;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;6;1:32.809;0;;30.974;0;36.908;0;24.927;0;137.7;9:47.357;14:14:48.991;0:30.974;0:36.908;0:24.927;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;7;1:31.512;0;;30.665;0;36.177;0;24.670;0;139.7;11:18.869;14:16:20.503;0:30.665;0:36.177;0:24.670;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;8;1:34.177;0;;30.591;0;38.218;0;25.368;0;135.7;12:53.046;14:17:54.680;0:30.591;0:38.218;0:25.368;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;9;1:33.355;0;;31.063;0;37.285;0;25.007;0;136.9;14:26.401;14:19:28.035;0:31.063;0:37.285;0:25.007;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;10;1:34.173;0;;31.834;0;37.059;0;25.280;0;135.7;16:00.574;14:21:02.208;0:31.834;0:37.059;0:25.280;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;11;1:33.081;0;;31.174;0;36.950;0;24.957;0;137.3;17:33.655;14:22:35.289;0:31.174;0:36.950;0:24.957;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;12;1:34.127;0;;31.699;0;37.323;0;25.105;0;135.8;19:07.782;14:24:09.416;0:31.699;0:37.323;0:25.105;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;13;1:33.579;0;;30.801;0;37.281;0;25.497;0;136.6;20:41.361;14:25:42.995;0:30.801;0:37.281;0:25.497;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;14;1:32.185;0;;31.400;0;35.627;0;25.158;0;138.7;22:13.546;14:27:15.180;0:31.400;0:35.627;0:25.158;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;true;
7;1;15;1:33.710;0;;30.628;0;37.788;0;25.294;0;136.4;23:47.256;14:28:48.890;0:30.628;0:37.788;0:25.294;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;true;
7;1;16;1:32.819;0;;31.041;0;37.573;0;24.205;0;137.7;25:20.075;14:30:21.709;0:31.041;0:37.573;0:24.205;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;17;1:41.676;0;;30.766;0;35.825;0;35.085;0;125.7;27:01.751;14:32:03.385;0:30.766;0:35.825;0:35.085;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;18;2:16.062;0;;59.720;0;49.768;0;26.574;0;94.0;29:17.813;14:34:19.447;0:59.720;0:49.768;0:26.574;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;19;1:30.575;0;;30.386;0;36.070;0;24.119;0;141.1;30:48.388;14:35:50.022;0:30.386;0:36.070;0:24.119;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;20;3:14.649;0;B;30.924;0;1:56.943;0;46.782;0;65.7;34:03.037;14:39:04.671;0:30.924;1:56.943;0:46.782;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;true;
7;1;21;17:00.485;0;B;15:27.446;0;47.789;0;45.250;0;12.5;51:03.522;14:56:05.156;15:27.446;0:47.789;0:45.250;;Maximilian GÜNTHER;0:15:07.803;;;DS PENSKE;STELLANTIS;;false;false;
7;1;22;7:27.753;0;;5:13.200;0;54.829;0;1:19.724;0;28.6;58:31.275;15:03:32.909;5:13.200;0:54.829;1:19.724;;Maximilian GÜNTHER;0:04:55.355;;;DS PENSKE;STELLANTIS;;false;false;
7;1;23;1:35.146;0;;34.670;0;36.035;0;24.441;0;134.4;1:00:06.421;15:05:08.055;0:34.670;0:36.035;0:24.441;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;24;1:29.584;0;;30.051;0;35.373;0;24.160;0;142.7;1:01:36.005;15:06:37.639;0:30.051;0:35.373;0:24.160;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;25;1:28.813;0;;29.816;0;35.007;0;23.990;2;143.9;1:03:04.818;15:08:06.452;0:29.816;0:35.007;0:23.990;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
7;1;26;1:28.497;2;;29.598;2;34.795;2;24.104;0;144.5;1:04:33.315;15:09:34.949;0:29.598;0:34.795;0:24.104;;Maximilian GÜNTHER;;;;DS PENSKE;STELLANTIS;;false;false;
8;1;1;1:50.090;0;;44.009;0;39.714;0;26.367;0;115.5;1:50.090;14:06:51.724;0:44.009;0:39.714;0:26.367;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;2;1:36.871;0;;32.515;0;38.129;0;26.227;0;132.0;3:26.961;14:08:28.595;0:32.515;0:38.129;0:26.227;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;3;1:35.431;0;;31.777;0;37.726;0;25.928;0;134.0;5:02.392;14:10:04.026;0:31.777;0:37.726;0:25.928;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;4;1:34.796;0;;31.446;0;37.617;0;25.733;0;134.9;6:37.188;14:11:38.822;0:31.446;0:37.617;0:25.733;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;5;1:34.594;0;;32.183;0;36.949;0;25.462;0;135.1;8:11.782;14:13:13.416;0:32.183;0:36.949;0:25.462;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;6;1:32.737;0;;31.068;0;36.736;0;24.933;0;137.8;9:44.519;14:14:46.153;0:31.068;0:36.736;0:24.933;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;7;1:32.118;0;;30.835;0;36.319;0;24.964;0;138.8;11:16.637;14:16:18.271;0:30.835;0:36.319;0:24.964;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;8;1:34.287;0;;31.180;0;37.994;0;25.113;0;135.6;12:50.924;14:17:52.558;0:31.180;0:37.994;0:25.113;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;9;1:33.815;0;;31.562;0;37.164;0;25.089;0;136.3;14:24.739;14:19:26.373;0:31.562;0:37.164;0:25.089;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;10;1:32.977;0;;30.747;0;37.224;0;25.006;0;137.5;15:57.716;14:20:59.350;0:30.747;0:37.224;0:25.006;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;11;1:32.720;0;;31.035;0;36.886;0;24.799;0;137.9;17:30.436;14:22:32.070;0:31.035;0:36.886;0:24.799;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;12;1:32.839;0;;30.953;0;36.802;0;25.084;0;137.7;19:03.275;14:24:04.909;0:30.953;0:36.802;0:25.084;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;13;1:33.372;0;;31.012;0;37.289;0;25.071;0;136.9;20:36.647;14:25:38.281;0:31.012;0:37.289;0:25.071;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;14;1:34.165;0;;31.463;0;37.720;0;24.982;0;135.8;22:10.812;14:27:12.446;0:31.463;0:37.720;0:24.982;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;15;1:36.380;0;;32.464;0;38.244;0;25.672;0;132.6;23:47.192;14:28:48.826;0:32.464;0:38.244;0:25.672;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;16;1:31.882;0;;31.464;0;36.543;0;23.875;0;139.1;25:19.074;14:30:20.708;0:31.464;0:36.543;0:23.875;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
8;1;17;1:37.691;0;;29.978;0;35.316;0;32.397;0;130.9;26:56.765;14:31:58.399;0:29.978;0:35.316;0:32.397;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
8;1;18;2:19.139;0;;59.482;0;51.357;0;28.300;0;91.9;29:15.904;14:34:17.538;0:59.482;0:51.357;0:28.300;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;19;1:30.323;0;;30.565;0;35.427;0;24.331;0;141.5;30:46.227;14:35:47.861;0:30.565;0:35.427;0:24.331;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;20;1:38.116;0;;30.151;0;35.875;0;32.090;0;130.3;32:24.343;14:37:25.977;0:30.151;0:35.875;0:32.090;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;21;4:15.666;0;B;1:17.254;0;1:37.625;0;1:20.787;0;50.0;36:40.009;14:41:41.643;1:17.254;1:37.625;1:20.787;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;22;21:49.421;0;;19:13.367;0;40.161;0;1:55.893;0;9.8;58:29.430;15:03:31.064;19:13.367;0:40.161;1:55.893;;Sam BIRD;0:18:57.014;;;NEOM McLaren Formula E Team;NISSAN;;false;false;
8;1;23;1:30.721;0;;32.685;0;34.478;0;23.558;0;140.9;1:00:00.151;15:05:01.785;0:32.685;0:34.478;0:23.558;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
8;1;24;1:29.117;0;;29.760;0;35.725;0;23.632;0;143.4;1:01:29.268;15:06:30.902;0:29.760;0:35.725;0:23.632;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
8;1;25;1:27.699;0;;29.896;0;34.259;0;23.544;0;145.8;1:02:56.967;15:07:58.601;0:29.896;0:34.259;0:23.544;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
8;1;26;1:26.536;2;;28.885;2;34.110;2;23.541;2;147.7;1:04:23.503;15:09:25.137;0:28.885;0:34.110;0:23.541;;Sam BIRD;;;;NEOM McLaren Formula E Team;NISSAN;;false;true;
9;1;1;1:49.550;0;;42.836;0;39.899;0;26.815;0;116.0;1:49.550;14:06:51.184;0:42.836;0:39.899;0:26.815;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;2;1:36.832;0;;32.517;0;38.199;0;26.116;0;132.0;3:26.382;14:08:28.016;0:32.517;0:38.199;0:26.116;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;3;1:35.535;0;;31.749;0;37.899;0;25.887;0;133.8;5:01.917;14:10:03.551;0:31.749;0:37.899;0:25.887;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
9;1;4;1:35.969;0;;31.553;0;38.730;0;25.686;0;133.2;6:37.886;14:11:39.520;0:31.553;0:38.730;0:25.686;;Mitch EVANS;;;;Jaguar TCS Racing;JAGUAR;;false;false;
