TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1721577894;21/07/2024 16:04:54;24,11;28,5;46,59;1010,96;1,54;253;-999;
1721577954;21/07/2024 16:05:54;24,22;28,2;46,63;1010,98;1,36;261;-999;
1721578014;21/07/2024 16:06:54;24,38;28,1;45,8;1010,97;2,06;252;-999;
1721578074;21/07/2024 16:07:54;24,43;28,2;45,76;1010,98;1,83;234;-999;
1721578134;21/07/2024 16:08:54;24,56;28;45,42;1010,95;1,59;251;-999;
1721578194;21/07/2024 16:09:54;24,6;28,1;45,01;1010,96;2,46;247;-999;
1721578254;21/07/2024 16:10:54;24,52;28,1;45,25;1010,96;1,12;282;-999;
1721578314;21/07/2024 16:11:54;24,53;28;44,93;1010,97;1,37;233;-999;
1721578374;21/07/2024 16:12:54;24,51;28;45,28;1010,93;0;0;-999;
1721578434;21/07/2024 16:13:54;24,66;28;44,84;1010,95;0,51;269;-999;
1721578494;21/07/2024 16:14:54;24,84;27,7;44,31;1010,89;0,68;167;-999;
1721578554;21/07/2024 16:15:54;24,94;27,7;44,19;1010,91;2,62;240;-999;
1721578614;21/07/2024 16:16:54;24,8;27,5;44,09;1010,88;2,98;246;-999;
1721578674;21/07/2024 16:17:54;24,63;27,4;44,67;1010,94;0,74;189;-999;
1721578734;21/07/2024 16:18:54;24,53;27,5;44,58;1010,96;0,65;113;-999;
1721578794;21/07/2024 16:19:54;24,43;27,5;45;1010,96;0,31;286;-999;
1721578854;21/07/2024 16:20:54;24,48;27,4;45,02;1010,95;2,19;237;-999;
1721578915;21/07/2024 16:21:55;24,33;27,4;45,13;1010,98;2,77;248;-999;
1721578975;21/07/2024 16:22:55;24,03;27,4;46,05;1010,98;1,58;247;-999;
1721579035;21/07/2024 16:23:55;23,87;27,2;46,68;1011;3,1;236;-999;
1721579095;21/07/2024 16:24:55;23,69;27,2;47,01;1011;2,22;238;-999;
1721579155;21/07/2024 16:25:55;23,57;27,1;47,4;1010,98;1,39;240;-999;
1721579215;21/07/2024 16:26:55;23,42;27,1;47,88;1011;2,25;239;-999;
1721579275;21/07/2024 16:27:55;23,34;27;48,3;1010,99;1,8;255;-999;
1721579335;21/07/2024 16:28:55;23,32;27;48,65;1010,99;1,31;281;-999;
1721579395;21/07/2024 16:29:55;23,36;27;48,54;1011;0,87;264;-999;
1721579455;21/07/2024 16:30:55;23,46;27;48,18;1011;1,88;235;-999;
1721579515;21/07/2024 16:31:55;23,5;26,9;47,93;1011,01;2,02;257;-999;
1721579575;21/07/2024 16:32:55;23,52;27;47,47;1011,03;1,64;234;-999;
1721579635;21/07/2024 16:33:55;23,46;26,9;47,37;1011;1,19;222;-999;
1721579695;21/07/2024 16:34:55;23,38;27;47,78;1011,03;1,27;241;-999;
1721579755;21/07/2024 16:35:55;23,32;26,9;48,06;1011,02;0,81;227;-999;
1721579815;21/07/2024 16:36:55;23,33;27;48,29;1011;1,88;235;-999;
1721579875;21/07/2024 16:37:55;23,43;26,8;48,4;1010,99;2,77;249;-999;
1721579935;21/07/2024 16:38:55;23,43;26,8;48,08;1011;1,48;232;-999;
1721579995;21/07/2024 16:39:55;23,48;26,8;48,21;1010,99;0,89;229;-999;
1721580055;21/07/2024 16:40:55;23,53;26,9;48,47;1010,98;1,22;212;-999;
1721580115;21/07/2024 16:41:55;23,59;26,8;48,24;1010,96;1,03;211;-999;
1721580175;21/07/2024 16:42:55;23,56;26,8;47,92;1010,94;1,87;222;-999;
1721580235;21/07/2024 16:43:55;23,54;26,8;48,4;1010,99;1,71;255;-999;
1721580295;21/07/2024 16:44:55;23,53;26,7;48,43;1010,98;1,78;247;-999;
1721580355;21/07/2024 16:45:55;23,48;26,6;48,39;1010,96;2,34;213;-999;
1721580415;21/07/2024 16:46:55;23,49;26,7;48,73;1010,98;2,18;250;-999;
1721580475;21/07/2024 16:47:55;23,4;26,8;48,34;1011,01;1,85;248;-999;
1721580535;21/07/2024 16:48:55;23,26;26,8;48,47;1011,02;1,11;260;-999;
1721580595;21/07/2024 16:49:55;23,25;26,8;48,75;1011,02;0,94;203;-999;
1721580655;21/07/2024 16:50:55;23,19;26,9;48,83;1011,02;1,27;247;-999;
1721580715;21/07/2024 16:51:55;23,25;26,8;48,81;1010,98;0,9;248;-999;
1721580775;21/07/2024 16:52:55;23,19;26,7;48,88;1010,98;0,32;190;-999;
1721580835;21/07/2024 16:53:55;23,23;26,7;48,91;1010,98;0,79;261;-999;
1721580896;21/07/2024 16:54:56;23,29;26,6;48,83;1010,96;2,16;251;-999;
1721580956;21/07/2024 16:55:56;23,21;26,6;49,19;1010,95;0,36;279;-999;
1721581016;21/07/2024 16:56:56;23,25;26,6;49,53;1010,97;0;0;-999;
1721581076;21/07/2024 16:57:56;23,38;26,6;49,78;1010,96;0,4;263;-999;
