NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
11;1;1;1:59.366;0;;1:06.263;0;27.597;0;25.506;0;59.4;1:59.366;12:38:59.366;1:06.263;0:27.597;0:25.506;;Lucas DI GRASSI;0:00:45.341;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;2;1:11.207;0;;25.219;0;23.939;0;22.049;0;105.2;3:10.573;12:40:10.573;0:25.219;0:23.939;0:22.049;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;3;1:10.880;0;;25.051;0;23.992;0;21.837;2;105.6;4:21.453;12:41:21.453;0:25.051;0:23.992;0:21.837;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;4;1:17.503;0;B;26.495;0;25.940;0;25.068;0;96.6;5:38.956;12:42:38.956;0:26.495;0:25.940;0:25.068;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;5;3:14.913;0;;2:23.247;0;26.753;0;24.913;0;38.4;8:53.869;12:45:53.869;2:23.247;0:26.753;0:24.913;;Lucas DI GRASSI;0:02:03.428;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;6;1:10.748;2;;24.985;2;23.911;2;21.852;0;105.8;10:04.617;12:47:04.617;0:24.985;0:23.911;0:21.852;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;7;1:37.453;0;;31.031;0;34.713;0;31.709;0;76.8;11:42.070;12:48:42.070;0:31.031;0:34.713;0:31.709;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;8;1:26.425;0;B;24.985;0;30.034;0;31.406;0;86.6;13:08.495;12:50:08.495;0:24.985;0:30.034;0:31.406;;Lucas DI GRASSI;;;B;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
13;1;1;1:24.928;0;;31.868;0;27.421;0;25.639;0;83.5;1:24.928;12:38:24.928;0:31.868;0:27.421;0:25.639;;António Félix DA COSTA;0:00:11.031;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;2;1:13.325;0;;25.258;0;24.631;0;23.436;0;102.1;2:38.253;12:39:38.253;0:25.258;0:24.631;0:23.436;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;3;1:10.844;0;;25.026;0;23.894;0;21.924;0;105.7;3:49.097;12:40:49.097;0:25.026;0:23.894;0:21.924;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
13;1;4;1:14.241;0;B;25.709;0;23.998;0;24.534;0;100.9;5:03.338;12:42:03.338;0:25.709;0:23.998;0:24.534;;António Félix DA COSTA;;;B;TAG Heuer Porsche Formula E Team;Porsche;;false;
