NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;1;1:27.311;0;;37.007;0;27.016;2;23.288;2;81.2;1:27.311;17:05:35.753;0:37.007;0:27.016;0:23.288;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
11;1;1;1:25.357;0;;35.609;0;25.946;0;23.802;0;83.1;1:25.357;17:05:33.799;0:35.609;0:25.946;0:23.802;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;2;1:36.854;0;;28.240;0;25.849;0;42.765;0;77.3;3:02.211;17:07:10.653;0:28.240;0:25.849;0:42.765;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;3;2:48.914;0;;43.153;0;1:18.633;0;47.128;0;44.3;5:51.125;17:09:59.567;0:43.153;1:18.633;0:47.128;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;4;2:39.486;0;;56.768;0;1:07.181;0;35.537;0;47.0;8:30.611;17:12:39.053;0:56.768;1:07.181;0:35.537;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;5;1:16.657;0;;27.057;0;25.782;0;23.818;0;97.7;9:47.268;17:13:55.710;0:27.057;0:25.782;0:23.818;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;6;1:15.357;0;;27.616;0;24.952;0;22.789;0;99.4;11:02.625;17:15:11.067;0:27.616;0:24.952;0:22.789;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;7;1:29.571;0;;29.967;0;26.372;0;33.232;0;83.6;12:32.196;17:16:40.638;0:29.967;0:26.372;0:33.232;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;8;2:37.006;0;;48.483;0;1:00.343;0;48.180;0;47.7;15:09.202;17:19:17.644;0:48.483;1:00.343;0:48.180;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;9;2:41.984;0;;1:04.742;0;1:04.168;0;33.074;0;46.2;17:51.186;17:21:59.628;1:04.742;1:04.168;0:33.074;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;10;1:14.939;0;;26.933;0;25.464;0;22.542;0;99.9;19:06.125;17:23:14.567;0:26.933;0:25.464;0:22.542;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;11;1:16.413;0;;27.957;0;24.796;0;23.660;0;98.0;20:22.538;17:24:30.980;0:27.957;0:24.796;0:23.660;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;12;1:15.444;0;;26.740;0;25.175;0;23.529;0;99.3;21:37.982;17:25:46.424;0:26.740;0:25.175;0:23.529;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;13;1:14.462;0;;26.965;0;24.798;0;22.699;0;100.6;22:52.444;17:27:00.886;0:26.965;0:24.798;0:22.699;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;14;1:12.889;0;;26.046;0;24.541;0;22.302;0;102.7;24:05.333;17:28:13.775;0:26.046;0:24.541;0:22.302;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;15;1:13.931;0;;25.749;0;25.021;0;23.161;0;101.3;25:19.264;17:29:27.706;0:25.749;0:25.021;0:23.161;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
11;1;16;1:17.173;0;;28.073;0;25.055;0;24.045;0;97.0;26:36.437;17:30:44.879;0:28.073;0:25.055;0:24.045;;Lucas DI GRASSI;;;;ABT CUPRA FORMULA E TEAM;Mahindra Racing;;false;
