TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1719781474;30/06/2024 21:04:34;24,19;33,5;54,97;1019,63;0,58;58;-999;
1719781534;30/06/2024 21:05:34;24,38;33,6;54,35;1019,65;0,79;269;-999;
1719781594;30/06/2024 21:06:34;24,59;33,6;53,87;1019,63;0,19;182;-999;
1719781654;30/06/2024 21:07:34;24,72;33,6;53,72;1019,62;0,62;340;-999;
1719781714;30/06/2024 21:08:34;24,83;33,7;52,86;1019,62;0,85;79;-999;
1719781775;30/06/2024 21:09:35;24,93;33,6;51,68;1019,6;0,88;86;-999;
1719781835;30/06/2024 21:10:35;24,87;33,7;51,58;1019,61;0,91;273;-999;
1719781895;30/06/2024 21:11:35;24,93;33,7;51,74;1019,6;1,1;245;-999;
1719781955;30/06/2024 21:12:35;24,87;33,7;52,22;1019,58;1,23;244;-999;
1719782015;30/06/2024 21:13:35;24,67;33,8;52,79;1019,57;0,49;173;-999;
1719782075;30/06/2024 21:14:35;24,66;33,8;53,01;1019,58;0,59;71;-999;
1719782135;30/06/2024 21:15:35;24,76;33,9;52,28;1019,57;0,15;270;-999;
1719782195;30/06/2024 21:16:35;24,86;34;52,3;1019,54;0,4;56;-999;
1719782255;30/06/2024 21:17:35;24,89;34;51,51;1019,56;1,69;59;-999;
1719782315;30/06/2024 21:18:35;24,87;34;51,53;1019,56;1,71;67;-999;
1719782375;30/06/2024 21:19:35;24,81;34;51,91;1019,53;1,73;83;-999;
1719782435;30/06/2024 21:20:35;24,8;34;52,2;1019,53;0,44;90;-999;
1719782495;30/06/2024 21:21:35;24,86;34,3;52,15;1019,52;0,89;65;-999;
1719782555;30/06/2024 21:22:35;24,93;34,6;52,18;1019,52;0,52;81;-999;
1719782615;30/06/2024 21:23:35;25,01;34,7;51,43;1019,52;0,79;44;-999;
1719782675;30/06/2024 21:24:35;25,08;34,9;51,1;1019,52;2,36;71;-999;
1719782735;30/06/2024 21:25:35;25,25;35,2;50,68;1019,52;3,06;59;-999;
1719782795;30/06/2024 21:26:35;25,14;35,2;50,48;1019,53;1,3;49;-999;
1719782855;30/06/2024 21:27:35;25,07;35,1;51,15;1019,52;0,6;83;-999;
1719782915;30/06/2024 21:28:35;25,07;35,1;51,54;1019,49;1,8;63;-999;
1719782975;30/06/2024 21:29:35;25,14;35,1;51,35;1019,47;2,03;62;-999;
1719783035;30/06/2024 21:30:35;25,06;35;50,85;1019,41;2,58;62;-999;
1719783095;30/06/2024 21:31:35;24,97;35;51,4;1019,47;1,16;67;-999;
1719783155;30/06/2024 21:32:35;24,9;35,3;51,72;1019,43;1,75;74;-999;
1719783215;30/06/2024 21:33:35;24,93;35,4;51,73;1019,45;2,97;56;-999;
1719783275;30/06/2024 21:34:35;24,89;35,5;51,7;1019,45;1,7;54;-999;
1719783335;30/06/2024 21:35:35;24,98;35,5;51,42;1019,44;0,4;89;-999;
1719783395;30/06/2024 21:36:35;25,1;35,5;51,39;1019,43;0,96;55;-999;
1719783455;30/06/2024 21:37:35;25,29;35,8;51,2;1019,43;1,17;13;-999;
1719783515;30/06/2024 21:38:35;25,42;35,9;50,72;1019,42;2,03;79;-999;
1719783575;30/06/2024 21:39:35;25,7;36;50,17;1019,43;2,5;87;-999;
