NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;
1;1;1;1:35.915;0;;38.855;0;25.739;0;31.321;0;128.8;1:35.915;15:05:31.457;0:38.855;0:25.739;0:31.321;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;2;1:27.290;0;;31.267;0;24.795;0;31.228;0;139.5;3:03.205;15:06:58.747;0:31.267;0:24.795;0:31.228;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;3;1:25.383;0;;30.460;0;24.358;0;30.565;0;142.6;4:28.588;15:08:24.130;0:30.460;0:24.358;0:30.565;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;4;1:24.796;0;;30.054;0;24.494;0;30.248;0;143.6;5:53.384;15:09:48.926;0:30.054;0:24.494;0:30.248;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;5;1:24.564;0;;30.222;0;23.982;0;30.360;0;144.0;7:17.948;15:11:13.490;0:30.222;0:23.982;0:30.360;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;6;1:22.241;0;;28.823;0;24.088;0;29.330;0;148.0;8:40.189;15:12:35.731;0:28.823;0:24.088;0:29.330;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;7;1:42.627;0;;29.420;0;23.794;0;49.413;0;118.6;10:22.816;15:14:18.358;0:29.420;0:23.794;0:49.413;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;8;2:25.070;0;;59.386;0;47.971;0;37.713;0;83.9;12:47.886;15:16:43.428;0:59.386;0:47.971;0:37.713;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;9;1:22.351;0;;29.037;0;23.534;0;29.780;0;147.8;14:10.237;15:18:05.779;0:29.037;0:23.534;0:29.780;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;10;1:23.100;0;;29.995;0;23.187;0;29.918;0;146.5;15:33.337;15:19:28.879;0:29.995;0:23.187;0:29.918;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;11;1:22.332;0;;28.983;0;24.009;0;29.340;0;147.9;16:55.669;15:20:51.211;0:28.983;0:24.009;0:29.340;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;12;1:22.791;0;;29.219;0;24.088;0;29.484;0;147.1;18:18.460;15:22:14.002;0:29.219;0:24.088;0:29.484;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;13;1:20.855;0;;28.539;0;22.938;0;29.378;0;150.6;19:39.315;15:23:34.857;0:28.539;0:22.938;0:29.378;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;14;1:21.766;0;;28.864;0;23.173;0;29.729;0;148.9;21:01.081;15:24:56.623;0:28.864;0:23.173;0:29.729;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;15;1:21.020;0;;29.074;0;23.122;0;28.824;0;150.3;22:22.101;15:26:17.643;0:29.074;0:23.122;0:28.824;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;16;1:20.239;0;;28.508;0;22.915;0;28.816;0;151.7;23:42.340;15:27:37.882;0:28.508;0:22.915;0:28.816;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;17;1:19.906;0;;28.350;0;22.848;0;28.708;0;152.4;25:02.246;15:28:57.788;0:28.350;0:22.848;0:28.708;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;18;1:21.129;0;;29.197;0;23.016;0;28.916;0;150.1;26:23.375;15:30:18.917;0:29.197;0:23.016;0:28.916;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;19;1:20.227;0;;28.670;0;22.910;0;28.647;2;151.8;27:43.602;15:31:39.144;0:28.670;0:22.910;0:28.647;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;20;1:20.458;0;;28.626;0;22.963;0;28.869;0;151.3;29:04.060;15:32:59.602;0:28.626;0:22.963;0:28.869;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;21;1:21.033;0;;28.944;0;23.211;0;28.878;0;150.2;30:25.093;15:34:20.635;0:28.944;0:23.211;0:28.878;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;22;1:19.827;2;;28.315;2;22.813;2;28.699;0;152.5;31:44.920;15:35:40.462;0:28.315;0:22.813;0:28.699;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;23;1:20.152;0;;28.371;0;23.037;0;28.744;0;151.9;33:05.072;15:37:00.614;0:28.371;0:23.037;0:28.744;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;24;1:20.098;0;;28.362;0;22.849;0;28.887;0;152.0;34:25.170;15:38:20.712;0:28.362;0:22.849;0:28.887;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;25;1:20.310;0;;28.368;0;22.869;0;29.073;0;151.6;35:45.480;15:39:41.022;0:28.368;0:22.869;0:29.073;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
1;1;26;1:21.694;0;;28.508;0;22.893;0;30.293;0;149.0;37:07.174;15:41:02.716;0:28.508;0:22.893;0:30.293;;Jake DENNIS;;;;Andretti Formula E;Porsche;;false;
