TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1713082803;14/04/2024 8:20:03;21,5;17,8;51,1;1020,87;1,97;20;-999;
1713082864;14/04/2024 8:21:04;21,37;17,9;51,03;1020,87;1,87;20;-999;
1713082924;14/04/2024 8:22:04;21,34;17,9;50,58;1020,86;1,42;353;-999;
1713082984;14/04/2024 8:23:04;21,27;18;50,86;1020,86;2,07;9;-999;
1713083044;14/04/2024 8:24:04;21,34;18,1;51,97;1020,85;2,02;13;-999;
1713083104;14/04/2024 8:25:04;21,4;18,2;51,82;1020,84;1,99;6;-999;
1713083164;14/04/2024 8:26:04;21,37;18,3;52,94;1020,85;1,74;2;-999;
1713083224;14/04/2024 8:27:04;21,47;18,3;52,7;1020,85;1,47;10;-999;
1713083284;14/04/2024 8:28:04;21,6;18,4;53,24;1020,84;1,72;359;-999;
1713083344;14/04/2024 8:29:04;21,58;18,4;53,4;1020,82;2,21;19;-999;
1713083404;14/04/2024 8:30:04;21,48;18,4;53,32;1020,82;2,89;28;-999;
1713083464;14/04/2024 8:31:04;21,41;18,4;55,27;1020,84;2,27;23;-999;
